Job_Index;Job_Title;Company_Name;Job_Location;Tasks;Skills
74;IT Support Specialist (m/w/d - 100%);Schweizerischer Nationalfonds SNF;Bern;Arbeit nach Dienstbeschrieben, Checklisten, Prozessen und Zielvorgaben | Entgegennahme, Registrierung, Pflege, Triage und Abschluss von IT Supportfällen im Ticketingsystem | Bearbeiten und Lösen von Tickets inklusive Dokumentation und Aktualisierung von relevantem Wissen | Registrierung, Übernahme, Bearbeitung, Koordination sowie Abschluss von Wartungs-, Optimierungs- und Weiterentwicklungsaufgaben | Verantwortung für eines oder mehrere Fachgebiete innerhalb des IT Servicedesks | Beteiligung an agilen Meetings und teamübergreifender Zusammenarbeit | Regelmässige oder situative Vertretung des IT Servicedesks an Fach- und Organisationsmeetings;Fundierte IT-Kenntnisse auf Niveau der Berufslehre als Informatiker:in, spezifisch Windows 11, Microsoft 365 und Jira/Confluence | Mehrjährige und nachgewiesene Erfahrung im IT Support, insbesondere in der Arbeit nach Dienstbeschrieben und Zielvorgaben, mit Ticketing Tools und dem IT Service Management, idealerweise ITIL-Zertifizierung | Hohe Kunden- und Serviceorientierung sowie ein ausgeprägtes Qualitätsbewusstsein mit ausgereiften kommunikativen Fähigkeiten (mündlich und schriftlich) | Ausgeprägtes Interesse und Motivation, Neues zu lernen und Veränderungen offen zu integrieren | Agile Arbeitsweise mit vernetztem Denken und Handeln, Erfahrung mit Kanban/Scrum | Erfahrung in der Projektmitarbeit, idealerweise auch Leitung kleinerer (Teil-)Projekte | Ausgezeichnete Deutsch- oder Französischkenntnisse mit sehr guten Kenntnissen der jeweils anderen, Englischkenntnisse auf gutem Niveau
75;Servicetechniker:in 100% - Innen- & Aussendienst Schweiz;Bodenmiller Recruitment GmbH;Wetzikon;Wartung, Reparatur und Installation von Gas-Analysengeräten und Steuerungen | Inbetriebnahme von Messanlagen in der ganzen Schweiz | Selbstständige Einsatz- und Reiseplanung (inkl. gelegentlicher Übernachtungen) | Kundenbetreuung sowie gelegentliche Durchführung von Schulungen | Zusammenarbeit im Team mit drei weiteren Servicetechnikern und einer Koordinatorin;Wartung, Reparatur und Installation von Gas-Analysengeräten und Steuerungen | Inbetriebnahme von Messanlagen in der ganzen Schweiz | Selbstständige Einsatz- und Reiseplanung (inkl. gelegentlicher Übernachtungen) | Kundenbetreuung sowie gelegentliche Durchführung von Schulungen | Zusammenarbeit im Team mit drei weiteren Servicetechnikern und einer Koordinatorin
76;Praktikum: Social Media & Content Creation mit Admin Support 60-100%;Bodenmiller Recruitment GmbH;Hünenberg;Handy raus, filmen, schneiden, posten. | Snippets & Stories basteln (VN Video Editor + AI-Tools). | Ideen einbringen & Mitgestaltung von Formaten, Trends, Storylines. | Unterstützung beim Posten und Betreuen unserer Social-Media-Kanäle. | Pflege unserer Google Business Präsenz. | Newsletter & Canva-Grafiken für unser Marketing-Material.;Bewerbungen erfassen & Absagen verschicken. | Rechnungen erfassen & verwalten (Debitoren/Kreditoren). | Kommunikation mit Kandidat:innen, Partnern & Behörden. | Allgemeine Assistenzaufgaben zur Unterstützung im Daily Business.
77;Apprenti-e laborantin-e en chimie CFC;Etat de Fribourg;Givisiez;Vous suivrez un apprentissage complet (de août 2026 à août 2029) de laborantin·e en chimie, incluant des cours professionnels, stages pratiques et des cours interentreprises, afin d'acquérir toutes les bases théoriques et techniques du métier | Au sein de notre laboratoire, vous suivrez une spécialisation en chimie analytique environnementale dans les eaux superficielles, les eaux de surfaces et les eaux usées | Vous maîtriserez les procédures qualité appliquées dans un laboratoire certifié selon la norme ISO 17025 | Vous serez également formé·e au travail en équipe au sein d'un groupe d'une dizaine de collaborateurs·trices | Avoir terminé le cycle d'orientation avec succès | Avoir un intérêt marqué pour les sciences et le domaine environnemental | Être à l'aise avec les outils informatiques actuels | Option de suivre la maturité profesionnelle si intérêt;no skills found on this job ad
78;Chargé Affaires Réglementaires à 100% (H/F);Cosmotec SA;Vouvry;no tasks found on this job ad;no skills found on this job ad
79;Chef/fe de projet dans le domaine des dangers naturels hydrologiques 80-100% (CDI);ABA-GEOL SA;Payerne;Master en Sciences et Ingénierie de l’Environnement, génie civil, géographie, géologie ou formation jugée équivalente (EPF, ETH, UNI, HES) avec spécialisation en hydrologie et hydraulique | Bonnes connaissances et intérêt pour les dangers naturels liés aux eaux de surface (crues, ruissellements, laves torrentielles) | Plusieurs années d’expérience dans le domaine sont un atout | Maîtrise des calculs hydrologiques et hydrauliques. Connaissances des logiciels de modélisation hydraulique numérique souhaitées (HEC-RAS, BASEMENT ou équivalent) | Maîtrise des logiciels SIG. Des connaissances en programmation de scripts et traitement de données sont un atout. | Langue maternelle française ou allemande, bonne qualité rédactionnelle en français requise | Capacité de travailler de façon indépendante ainsi qu’en équipe pluridisciplinaire, exacte, orientée vers la qualité, tout en respectant les délais et les budgets | Titulaire d’un permis de conduire automobile;Établissement de concepts de protection contre les inondations par les crues ou le ruissellement dans le cadre de projets de constructions ou lors d’inondations sur des biens existants : | Gestion administrative des mandats de A à Z en tant que cheffe/chef de projet | Visions locales, relevés de terrain | Analyses hydrologiques, évaluation de scénario de danger | Calculs hydrauliques, modélisations, dimensionnement de mesures | Contacts avec les mandants et les autorités | Rédaction de rapports
80;Maître d'enseignement et de recherche (MER);Etat de Fribourg;Fribourg;Develop a competitive research program in microbe-mediated crop protection with the aim to improve the sustainability of food production | Contribute to the Food Research and Innovation Center's teaching activities at master and PhD level in the domain of sustainable food production and environmental health | Actively collaborate with other research groups within the FRIC and with other research institutions and industry partners | Attract external and competitive research funding and support the mission of the FRIC, including trans-disciplinary research and outreach activities | Manage research projects and supervise master and PhD students | Communicate results at conferences and in peer-reviewed publications | PhD in biology or agronomy and at least one year of post-doctoral experience | Track record of scientific publishing, funding acquisition and project management | Strong interest in cross-disciplinary research in the broad field of food science, sustainable food production or sustainable crop protection | Willingness to contribute to the development of the FRIC activities, including networking and stakeholder involvement | Experience in teaching and student supervision is a plus;no skills found on this job ad
81;Bioinformatician;ADM International Sàrl;Rolle;"Pipeline Development: Design, implement, and optimize state-of-the-art bioinformatics pipelines for the analysis of multi-omics datasets, including genomics, metagenomics, transcriptomics, proteomics, and metabolomics. Applications include strain characterization, biomarker discovery, community composition analysis, and functional annotation. | Data Management: Establish and maintain robust data management systems to ensure the integrity, reproducibility, and accessibility of large-scale datasets. Implement best practices for data storage, curation, and version control to enable seamless integration with machine learning workflows. | IT Infrastructure: Design, establish, and manage high-performance computing (HPC) clusters or cloud-based infrastructure to support computational workflows. Ensure the scalability, performance, and reliability of the IT environment to meet the growing demands of data processing and analysis. | Machine Learning Readiness: Develop and preprocess datasets to ensure they are optimized for machine learning applications. Collaborate with data scientists to design and implement AI-based solutions for biotics discovery, leveraging advanced algorithms to identify novel candidates and actionable insights. | Advanced Analytics: Perform comprehensive analysis and integration of multi-omics data, applying statistical and computational methods to uncover patterns, correlations, and biological insights. Utilize predictive modeling and network analysis to support hypothesis-driven research. | Automation of Experimental Data Analysis: Support scientists in automating analyses for flow cytometry, microscopy, and other molecular biology results. Develop computational workflows and tools that maximize the value of experimental data, enabling high-throughput and reproducible analyses. | Collaboration: Partner with cross-functional teams, including microbiologists, data scientists, and product development teams, to design experiments, interpret findings, and propose innovative solutions. Act as a bioinformatics subject matter expert to guide decision-making processes. | Innovation: Stay at the forefront of bioinformatics and omics research by integrating cutting-edge tools, methodologies, and technologies. Propose innovative approaches to accelerate the discovery and development of microbiome-based solutions. | Reporting and Communication: Prepare and deliver comprehensive reports and presentations to communicate findings effectively to internal stakeholders and external collaborators. Translate complex bioinformatics results into actionable recommendations. | Reproducibility and Documentation: Ensure reproducibility and transparency of all analyses by employing workflow management tools, version control systems, and thorough documentation. Promote best practices for bioinformatics workflows across the team. | Mentorship: Provide guidance and mentorship to other team members, fostering a culture of continuous learning and innovation within the bioinformatics team. | Education: Master’s or PhD in bioinformatics, biostatistics, computer science, microbiology, or a related field. | Experience: At least 5+ years of professional experience in bioinformatics, with a proven track record of developing and implementing pipelines and managing large-scale datasets in a multidisciplinary environment. | Technical Expertise: Proficiency in programming languages such as Python, R, and Bash, with experience in workflow management tools (e.g., Snakemake, Nextflow) and version control systems (e.g., Git). | Hands-on experience with AI and machine learning frameworks (e.g., PyTorch, TensorFlow, Scikit-learn) and their application in bioinformatics. | Expertise in bioinformatics tools and databases for genomics, metagenomics, and other omics fields (e.g., MetaPhlAn, CARD, NCBI, UniProt, etc.). | Strong knowledge of statistical methods and computational frameworks for multi-omics data integration. | Data Management: Proven experience in designing and maintaining robust data management systems to ensure data quality, reproducibility, and readiness for downstream analyses. | Familiarity with cloud-based storage solutions and high-performance computing environments is a plus. | Omics Expertise: Experience in analyzing and integrating multi-omics datasets, including genomics, transcriptomics, proteomics, and metabolomics. | Ability to interpret complex datasets and translate them into actionable insights. | Automation Skills: Experience in developing computational workflows to automate experimental data analysis for flow cytometry, microscopy, and other molecular biology results is highly desirable. | Ability to support scientists in maximizing the value of experimental data through high-throughput and reproducible analyses. | Soft Skills: Strong communication and presentation skills, with the ability to effectively convey complex concepts to both technical and non-technical audiences. | Excellent interpersonal and collaboration skills, with the ability to work effectively in a global, multidisciplinary team. | Adaptability: A proactive and innovative mindset, with the ability to thrive in a fast-paced and dynamic research environment. | Strong problem-solving skills and the ability to manage multiple projects simultaneously. | Pipeline Development: Design, implement, and optimize state-of-the-art bioinformatics pipelines for the analysis of multi-omics datasets, including genomics, metagenomics, transcriptomics, proteomics, and metabolomics. Applications include strain characterization, biomarker discovery, community composition analysis, and functional annotation. | Data Management: Establish and maintain robust data management systems to ensure the integrity, reproducibility, and accessibility of large-scale datasets. Implement best practices for data storage, curation, and version control to enable seamless integration with machine learning workflows. | IT Infrastructure: Design, establish, and manage high-performance computing (HPC) clusters or cloud-based infrastructure to support computational workflows. Ensure the scalability, performance, and reliability of the IT environment to meet the growing demands of data processing and analysis. | Machine Learning Readiness: Develop and preprocess datasets to ensure they are optimized for machine learning applications. Collaborate with data scientists to design and implement AI-based solutions for biotics discovery, leveraging advanced algorithms to identify novel candidates and actionable insights. | Advanced Analytics: Perform comprehensive analysis and integration of multi-omics data, applying statistical and computational methods to uncover patterns, correlations, and biological insights. Utilize predictive modeling and network analysis to support hypothesis-driven research. | Automation of Experimental Data Analysis: Support scientists in automating analyses for flow cytometry, microscopy, and other molecular biology results. Develop computational workflows and tools that maximize the value of experimental data, enabling high-throughput and reproducible analyses. | Collaboration: Partner with cross-functional teams, including microbiologists, data scientists, and product development teams, to design experiments, interpret findings, and propose innovative solutions. Act as a bioinformatics subject matter expert to guide decision-making processes. | Innovation: Stay at the forefront of bioinformatics and omics research by integrating cutting-edge tools, methodologies, and technologies. Propose innovative approaches to accelerate the discovery and development of microbiome-based solutions. | Reporting and Communication: Prepare and deliver comprehensive reports and presentations to communicate findings effectively to internal stakeholders and external collaborators. Translate complex bioinformatics results into actionable recommendations. | Reproducibility and Documentation: Ensure reproducibility and transparency of all analyses by employing workflow management tools, version control systems, and thorough documentation. Promote best practices for bioinformatics workflows across the team. | Mentorship: Provide guidance and mentorship to other team members, fostering a culture of continuous learning and innovation within the bioinformatics team.Your Profile:
Education: Master’s or PhD in bioinformatics, biostatistics, computer science, microbiology, or a related field.
Experience: At least 5+ years of professional experience in bioinformatics, with a proven track record of developing and implementing pipelines and managing large-scale datasets in a multidisciplinary environment.
Technical Expertise: Proficiency in programming languages such as Python, R, and Bash, with experience in workflow management tools (e.g., Snakemake, Nextflow) and version control systems (e.g., Git).
Hands-on experience with AI and machine learning frameworks (e.g., PyTorch, TensorFlow, Scikit-learn) and their application in bioinformatics.
Expertise in bioinformatics tools and databases for genomics, metagenomics, and other omics fields (e.g., MetaPhlAn, CARD, NCBI, UniProt, etc.).
Strong knowledge of statistical methods and computational frameworks for multi-omics data integration.
Data Management: Proven experience in designing and maintaining robust data management systems to ensure data quality, reproducibility, and readiness for downstream analyses.
Familiarity with cloud-based storage solutions and high-performance computing environments is a plus.
Omics Expertise: Experience in analyzing and integrating multi-omics datasets, including genomics, transcriptomics, proteomics, and metabolomics.
Ability to interpret complex datasets and translate them into actionable insights.
Automation Skills: Experience in developing computational workflows to automate experimental data analysis for flow cytometry, microscopy, and other molecular biology results is highly desirable.
Ability to support scientists in maximizing the value of experimental data through high-throughput and reproducible analyses.
Soft Skills: Strong communication and presentation skills, with the ability to effectively convey complex concepts to both technical and non-technical audiences.
Excellent interpersonal and collaboration skills, with the ability to work effectively in a global, multidisciplinary team.
Adaptability: A proactive and innovative mindset, with the ability to thrive in a fast-paced and dynamic research environment.
Strong problem-solving skills and the ability to manage multiple projects simultaneously.
Our Offer
Challenging tasks, short decision-making processes and a high level of personal responsibility in a modern work environment with flexible work time models
Room for innovative thinking and growth with the possibility to manage your own career path.
A company culture which promotes continuous learning, diversity and inclusion.
Excellent career opportunities in a world leading nutrition company. 
An attractive remuneration including a variety of social benefits like subsidized health & fitness offers. | Education: Master’s or PhD in bioinformatics, biostatistics, computer science, microbiology, or a related field. | Experience: At least 5+ years of professional experience in bioinformatics, with a proven track record of developing and implementing pipelines and managing large-scale datasets in a multidisciplinary environment. | Technical Expertise: Proficiency in programming languages such as Python, R, and Bash, with experience in workflow management tools (e.g., Snakemake, Nextflow) and version control systems (e.g., Git). | Hands-on experience with AI and machine learning frameworks (e.g., PyTorch, TensorFlow, Scikit-learn) and their application in bioinformatics. | Expertise in bioinformatics tools and databases for genomics, metagenomics, and other omics fields (e.g., MetaPhlAn, CARD, NCBI, UniProt, etc.). | Strong knowledge of statistical methods and computational frameworks for multi-omics data integration. | Data Management: Proven experience in designing and maintaining robust data management systems to ensure data quality, reproducibility, and readiness for downstream analyses. | Familiarity with cloud-based storage solutions and high-performance computing environments is a plus. | Omics Expertise: Experience in analyzing and integrating multi-omics datasets, including genomics, transcriptomics, proteomics, and metabolomics. | Ability to interpret complex datasets and translate them into actionable insights. | Automation Skills: Experience in developing computational workflows to automate experimental data analysis for flow cytometry, microscopy, and other molecular biology results is highly desirable. | Ability to support scientists in maximizing the value of experimental data through high-throughput and reproducible analyses. | Soft Skills: Strong communication and presentation skills, with the ability to effectively convey complex concepts to both technical and non-technical audiences. | Excellent interpersonal and collaboration skills, with the ability to work effectively in a global, multidisciplinary team. | Adaptability: A proactive and innovative mindset, with the ability to thrive in a fast-paced and dynamic research environment. | Strong problem-solving skills and the ability to manage multiple projects simultaneously. | Challenging tasks, short decision-making processes and a high level of personal responsibility in a modern work environment with flexible work time models | Room for innovative thinking and growth with the possibility to manage your own career path. | A company culture which promotes continuous learning, diversity and inclusion. | Excellent career opportunities in a world leading nutrition company. | An attractive remuneration including a variety of social benefits like subsidized health & fitness offers.";Challenging tasks, short decision-making processes and a high level of personal responsibility in a modern work environment with flexible work time models | Room for innovative thinking and growth with the possibility to manage your own career path. | A company culture which promotes continuous learning, diversity and inclusion. | Excellent career opportunities in a world leading nutrition company. | An attractive remuneration including a variety of social benefits like subsidized health & fitness offers. | Challenging tasks, short decision-making processes and a high level of personal responsibility in a modern work environment with flexible work time models | Room for innovative thinking and growth with the possibility to manage your own career path. | A company culture which promotes continuous learning, diversity and inclusion. | Excellent career opportunities in a world leading nutrition company. | An attractive remuneration including a variety of social benefits like subsidized health & fitness offers.
82;Physiotherapeutin / Physiotherapeut FH 50-100%;Spital Affoltern AG;Affoltern am Albis;Bachelor of Science in Physiotherapie (BSc) oder gleichwertige SRK-anerkannte Ausbildung | Freude an der interprofessioneller Zusammenarbeit | Sozialkompetenz, Flexibilität und Selbstständigkeit;no skills found on this job ad
83;SAP Security Architect / SAP IAM (m/f);BROMsolutions AG Biel;Zentralschweiz;Continuously assess and manage the security and risk posture across the SAP and enterprise application portfolio | Guide IT business partner teams in designing and delivering secure SAP and business application solutions | Define and standardize authorization concepts in support of our IAM initiatives, ensuring consistency across platforms such as SAP, Veeva, and Kinaxis | Lead the development of integration security standards for APIs, data exchanges, and authentication mechanisms | Classify business applications and align security controls based on criticality, organizational value streams, and process sensitivity | Collaborate closely with security, enterprise architecture, infrastructure, and application teams to implement comprehensive SAP cloud and SaaS security models;Bachelor’s or Master’s Degree in computer science, Information Security, or related discipline | 5+ years of experience in IT Security for enterprise application like SAP, including 2+ years in security architecture | Knowledge of enterprise/security architecture frameworks (e.g. TOGAF, SABSA) and business capability modeling | Hands-on with IAM systems and the development of SAP authorization models and role concepts | Solid understanding of cloud security architectures (AWS, Azure, SAP BTP, private/hybrid cloud) | Proactive, structured and responsible approach to work | Strong collaboration, communication and documentation skills in English (German is a plus)
84;Cybersecurity and Privacy GRC Specialist;PwC;Zürich;Areas of responsibility:;Broad spectrum:
85;Ernährungsberater/in BSc;Clienia Schlössli AG;Oetwil am See;no tasks found on this job ad;no skills found on this job ad
86;une Diététicienne ou un Diététicien ASDD à 60 - 80% Région Jura - Jura bernois CDI de suite ou à convenir;AxelCare SA;Neuenburg-Jura;Assurer les consultations diététiques sur prescription au domicile du patient pour la région du Jura | Collaborer avec les équipes soignantes des EMS et les conseiller dans la prise en charge nutritionnelle des résidents | Entretenir proactivement nos relations et collaborer étroitement avec tous nos partenaires (hôpitaux mandataires, structures domiciliaires, médecins traitants et EMS) | Offrir nos formations aux partenaires | Support administratif pour la prise en charge du traitement par les assurances maladies | Participer à sa propre formation et à l’amélioration continue du fonctionnement d’AxelCare;Bachelor of Science HES-SO en nutrition et diététique (pour les diplômes étrangers, reconnaissance CRS exigée) | Intérêt pour la nutrition clinique et les consultations ambulatoires | Flexible, autonome et capable de travailler en interdisciplinarité | Aisance avec l’utilisation des outils informatique usuels | Permis de conduire
87;Infirmier / Infirmière;Fondation Foyer Handicap;Neuchâtel;"Collaborer avec l'ensemble de l'équipe pluridisciplinaire à la réalisation du projet de vie du résident; | S'engager dans un processus de soins personnalisé curatif, éducatif ou palliatifs qui accomplit le projet de vie du résident; | Être référent des résidents, faire le lien avec la famille et les partenaires et participer à son bilan annuel; | Analyser des situations, identifier les ressources et fixer les objectifs de prise en charge des résidents en interdisciplinarité; | Être garant-e de la qualité des soins et participer à la formation continue des équipes, des stagiaires et des étudiants; | Participer à l'encadrement et au suivi des objectifs des étudiants et apprenants reçus en stage; | Être acteur des évolutions et mise à jour des connaissances théoriques et techniques de l'équipe de soins en collaboration avec l'infirmière cheffe; | Participer aux évaluations des situations de soins et contribuer à l'utilisation de l'outil PLAISIR; | Assurer une communication professionnelle envers tous les intervenants; | Contribuer aux démarches qualité par l'application des processus internes.";"Diplôme d'infirmier-ère, Bachelor of Science HES-SO en soins infirmiers ou titre jugé équivalent reconnu par la Croix-Rouge Suisse; | Expérience dans un poste similaire; | Vous êtes motivé-e à travailler dans le domaine du handicap physique, mental et autres pathologies associées avec un intérêt marqué du maintien et du développement de l'autonomie et de la réadaptation; | Dynamique et orienté-e solution, vous recherchez un environnement dans lequel le travail d'équipe est au centre."
88;Director in Life Sciences Quality Management;PwC;Zurich;Sell, lead and, together with the team, deliver high-impact projects engaging with senior stakeholders from high-profile clients in the life sciences industry. | Develop new ideas and propositions to share with clients to secure new and expand existing projects. The projects typically include the design and implementation of new technologies, quality system processes, operating models, digital strategies and ways of working. They also include driving business performance through changing quality culture / mindsets, improving processes and procedures, benefitting from process automation and enabling insights from advanced analytics and AI. The outcomes we help our clients to deliver are accelerating development, manufacturing and commercial timelines, exploiting internal and external data through advanced analytics and machine learning, and improving quality and compliance amongst many others. | Cover functions all across R&D, manufacturing and commercial, including quality management, regulatory affairs, product safety and medical affairs. You will also work closely with our consulting teams covering commercial, market access, supply chain and other functions across the life sciences value chain. | Drive the growth of our capabilities and the team strongly collaborating with PwC's global network of life sciences experts and leveraging our market-leading propositions, methodologies, assets and training materials. | Working in a fast-growing environment, which is driven by respect, collegiality, and strong team spirit (winning as team not as an individual).;Having a master's degree in a science-related discipline plus more than 10 years' experience working in life sciences companies within quality in R&D, manufacturing or commercial, thereof plus 6 years as a consultant. | As experienced hire, you have a solid track record in delivering and overachieving on your projects and you can rely on your network in the life sciences industry. | In consulting, you have experience in running large transformation projects and developing new propositions and work. In the industry, you have been exposed to many of the key steps of improving quality in regulated business functions that operate along the value chain. | Having exposure to some of the following areas: GxP, data privacy/protection, digital strategy development, operating model design, quality system design/improvement/maintenance, process improvement, technology implementation and digital and analytics technologies in a GxP-regulated environment.
89;Künstlerische Assistenz 60%;Hochschule Luzern;Emmenbrücke;Unterstützung der Studienrichtungsleitung in der Organisation der Lehre und interner Prozesse | Koordination und Mitarbeit bei der Instandhaltung der räumlichen, technischen und digitalen Infrastruktur | Support des Unterrichts sowie Anlaufstelle für Studierende, Dozierende und Gäste im Hochschulalltag | Mitarbeit in der Kommunikation und Öffentlichkeitsarbeit (Deutsch und Englisch) | Mitarbeit bei Print- und Online Gestaltung- und Publikationsprojekten der Studienrichtung | Mitwirkung bei Planung und Durchführung von Veranstaltungen wie Werkschau, Infotage, Ausstellungen, Messen...etc | Administrative Aufgaben;Abgeschlossenes Hochschulstudium an einer Kunsthochschule, BA oder MA im Bereich Visuelle Kommunikation, Interaction Design oder gegenwärtigen Bildpraktiken (sog. «post-photography») | Fähigkeit und Bereitschaft zu strukturiertem und gut organisiertem Arbeiten im Team | Gute Kenntnisse im Umgang mit Grafikdesign, Typografie, Webdesign und sozialen Medien | Gute Kenntnisse und Umgang mit Software-Skills: Adobe Creative Suite, Microsoft Office und Bereitschaft sich neue digitale Skills anzueignen | Guter Umgang mit fotografischem und digitalem Produktionsequipment | Interesse an Kommunikation und Vermittlungstätigkeiten | Sprachgewandt in Wort und Schrift: Deutsch und Englisch | Fähigkeit Verantwortung zu übernehmen für (begleitete) Projektentwicklung, selbstständiges und mitdenkendes Arbeiten | Teamplayer | Idealerweise Basiskenntnisse in Geschichte und Theorie der Fotografie
90;Regulatory Manager (alle);BKW Energie AG;Bern;faire und marktorientierte Vergütung | flexible Arbeitsmodelle | massgeschneiderte Aus- und Weiterbildungsmöglichkeiten | umfassendes Gesundheitsmanagement | eine fortschrittliche Infrastruktur;no skills found on this job ad
91;PhD position in 3D analysis of tribological and thermal properties in textiles;EMPA;Dübendorf;Application and development of 3D X-ray microCT methods for studying wetting/evaporation in architectured textiles | Studying and understanding the interaction in transient state between tribological and thermal properties in textiles by in-situ 3D and 4D microCT | Design and execution of tribological, thermal, optical (IR) and mechanical tests on different types of textiles | Data management, data treatment | Reporting and publication | Completed Master`s degree in physics, chemical engineering, biomedical engineering or similar, | you have strong hands-on lab skills, | you have some experience with X-ray methods and imaging, | you have preferably some additional experience in any other analysis tools & methods mentioned above, | you are fluent in English (German is beneficial).;no skills found on this job ad
92;Senior Consultant - Technology Consulting - Cyber Security (80-100%);EY (Ernst & Young AG);Zürich;Your focus will be on Cybersecurity consulting, information security, and risk assessment of processes, applications, systems, and IT infrastructures in banks and insurance companies | You will work on projects in hot topics in Cybersecurity such as cloud security, blockchain, DevOps, penetration testing, and security architecture | In addition, you will also take on tasks in the areas of IT risk assurance in terms of internal controls and risk and compliance management | As a member of an interdisciplinary team of specialists, you will support our customers in consulting projects in assessing and improving the effectiveness and quality in the field of Cybersecurity | Help our clients understand the Cyber threat landscape and assess the maturity of their Cybersecurity strategy;Degree (Bachelor's or Master's) in Business Information Technology, in a technical field (e.g. Computer Science) related to Cybersecurity topics, or equivalent education | Relevant professional experience (at least 2 - 3 years) in Cybersecurity, information security and technical IT security assessments | Sound organizational and technical knowledge in the area of Cybersecurity including experience with relevant security standards and frameworks (e.g. ISO 27001:2013, NIST Cybersecurity Framework etc.) | A must: Passion for consulting and Cybersecurity topics and an in-depth experience in one or more Cybersecurity areas such as (but not limited to) security architecture, data protection, network security, or identity and access management | Ideally, relevant industry certifications (e.g. CISSP, CISM, CRISC, CISA, etc.) | A plus: Previous knowledge of the financial services sector | Qualities guaranteed to boost your career at EY: ability to work in a team, determination, commitment, a strong presence, an independent working style, and a quick grasp of new topics | Fluent in German and English
93;Personal-Assistent 80-100%, m/w;Nicht offengelegter Arbeitgeber;Burgdorf;Mithilfe in der Personaladministration vom Eintritt bis zum Austritt | Führen der Zeiterfassung | Mithilfe bei der Rekrutierung | Unterstützung in der korrekten und termingerechten Abwicklung der Lohnzahlungen und Sozialversicherungen | Allgemeine administrative Tätigkeiten im HR-Bereich;Kaufmännische Grundausbildung | Weiterbildung als Personalassistent/in ist zwingend | 3-5 Jahre Berufserfahrung im HR | Sehr gute Deutschkenntnisse | Gute PC-Kenntnisse und gutes Verständnis für Zahlen | Erkennen von Schnittstellen und vernetztes, unternehmerisches Denken | Selbständige, analytische und exakte Arbeitsweise
94;Installateur électricien CFC - H/F;GI Group SA;1201 Genève;"Pose des compteurs dans les lieux publiques | Lecture des plans et schémas d'installations électriques ; | Veilliez sur les normes de securité | Assurer le bon fonctionnement des compteurs et bornes";"CFC Installateur Electricien ; | Expérience de 3 ans minimum ; | Tu es une personne autonome et rigoureuse."
95;Quality Assurance Manager 100% (m/f/d);Solvias AG;Kaiseraugst;"Ensure documentation supporting site quality processes is clear, compliant, and acceptable for use in a GMP testing environment | Drive deviations, non-conformities, OOS investigations to closure and ensure adherence to procedures; this includes but is not limited to ensuring effective root cause analysis has been conducted, collaborating with stakeholders on suitable corrective and preventive actions, and ensuring that conclusions are supported with adequate information and a clear rationale | Own and coordinate or act in approver capacity for change controls | Support GMP training for peers and stakeholder teams | Monitor and report on metrics and KPIs; collaborate with stakeholders to improve quality process efficiency and effectiveness | Support the Quality Assurance organization in the coordination of, preparation for, and follow up on internal and external audits and inspections | Bachelor in Life Sciences with 5+ years relevant experience in a quality-facing role (or equivalent combination of education and experience) | Experience working in GMP testing environment | Experience in processing quality events (i.e., deviations, laboratory non-conformities, OOS/OOT/OOE investigations, CAPAs, change controls) per applicable operating procedures | Experience supporting internal or external audits and health authority inspections | Working with QMS (e.g., MasterControl) and LIMS (e.g., Labware) IT systems | Have a developing subject matter expertise in one of the following areas of the QMS: controlled document management, GMP training program management, data integrity program management, audit/inspection management | Excellent organizational skills and ability to work and make decisions independently | Strong written and verbal communication skills | Fluency in English and willingness to learn German is required | Comprehensive onboarding to ensure a smooth start | Flexible working models with a 40-hour workweek and at least 28.5 vacation days annually | Diverse opportunities for professional development and career growth | Attractive pension plans and commuter subsidies for public transport users | Generous family benefits, including above-average child allowances and voluntary family support | Access to discounts via a voucher platform and subsidized Reka-Checks | An excellent on-site cafeteria";no skills found on this job ad
96;Ingénieur en Génie Thermique - Expert CECB - H/F;GI Group SA;1201 Genève;"Réaliser les audits énergétiques (CECB, CECB+, PEIK, etc.) ; | Effectuer les justificatifs énergétiques pour les autorisations de construire ; | Communiquer avec les maîtres d'ouvrages et les assister dans les projets de rénovations énergétiques ; | Développer et animer un réseau de partenaires, clients et prospects dans tout l'arc lémanique.";"Tu es ingénieur HES ou EPF en Génie Thermique ou Génie mécanique, ou titre jugé équivalent ; | Tu maîtrises les audits CECB+ et PEIK ; | Tu as au moins 5 ans d'expérience dans la réalisation d'audits énergétiques ; | Tu maîtrises le logiciel Lesosai; | Tu as une parfaite connaissance des règlementations et des lois énergétiques genevoises ; | Tu as déjà suivi des travaux d'exécution des projets d'assainissement énergétique ; | Tu es autonome, organisé, proactif, tu prends des responsabilités et tu es à l'aise avec les outils bureautique et la rédaction de rapports."
