Job_Index;Job_Title;Company_Name;Job_Location;Tasks;Skills;Job_Search_Term
64;Product Manager Laboratory Medicine;Sonic Suisse;Flexible within Switzerland;Overall responsibility for the launch and marketing of our diagnostic portfolio in the area of Laboratory Medicine – including clinical chemistry, hematology, immunology, infectiology, and special chemistry – in close coordination with the relevant specialist departments. | Strategic planning and management of the entire product lifecycle – from the initial idea through development to successful market launch and further development (pipeline and portfolio management). | Planning and execution of product trainings for internal teams – e.g. laboratory, sales, customer service, or other interface departments. | Technical leadership of interdisciplinary project teams – for the development of product positioning and market messaging for the various target segments. | Participation in maintaining a standardized, customer- and production-friendly operational process. | Identification of market potential, customer trends, competitor observations, stakeholder analysis, and derivation of measures.;"Specialist in laboratory medicine (FAMH), academic background in natural sciences (from Bachelor?s level), or experienced biomedical analyst (BMA HF); additional training in marketing, product management, or as a product specialist is an advantage. | Well-founded knowledge of the Swiss healthcare system and laboratory medicine services. | Proficient in either German or French (at least C1) and fluent in English (at least B2); Italian is an asset. | Willingness to travel within Switzerland (approx. 40 %) as part of the role | Strong social skills combined with a structured, well-organized working style and clear communication abilities. | High customer orientation and the ability to align medical and business-related requirements. | Enjoyment of interdisciplinary collaboration – especially in exchange with colleagues and clients.";Business Analyst
65;Senior Product Manager | 80-100% | Hybrid working model | Zürich, Switzerland;SMG Swiss Marketplace Group;Zürich;Philipp Keller - Head of Product Business Customer - LinkedIn;Direct P&L accountability for your product area with measurable revenue targets | End-to-end funnel optimization from top-of-funnel awareness through conversion and retention | Monetization strategy including pricing models, packaging, and new revenue streams | Go-to-market execution working closely with sales and marketing to drive adoption;Business Analyst
66;Director Commercial Services, Perfumery & Beauty, Beauty & Care EMEA Region;dsm-firmenich;Kaiseraugst;Develop and implement commercial strategy to meet targets in terms of volume, prices and gross margin across B&C EMEA portfolio (Sun, Skin and Hair Care). | Influence broader commercial operations supporting diverse customer bases and distributor relationships. | Develop regional budget input based on a bottom-up and top-down process as well as Integrated Demand Planning process and supply constraints. | Day-to-day commercial management (guidelines) to steer regional salesforce efficiently both across transactional commodities and strategic specialties. | Directly manage a multidisciplinary team, including Demand Manager, Customer Service Team, Commercial Analyst, and Customer Documentation Specialist. | Lead demand planner/forecast process to ensure accurate monthly forecast and allocation of goods to customers to fulfill customer demand and targets. | Collaborate with the global commercial team as well as other Directors Commercial Services from other regions to optimize volume allocations under tight supply. | Identify, collect trends/needs that can lead to new products/customers, applications and market expansion projects in collaboration with other regions. | Ensure adequate business intelligence, maintain awareness of competitor’s products and strategies and adapt the commercial strategies as needed. | Assure adequate internal communication on commercial issues with global and other regional teams. | Act as a key advisor to senior leadership, contributing to decision-making on commercial policies and practices.;A space to grow by encouraging and supporting curiosity and an open mindset. | A flexible work environment that empowers people to take accountability for their work and own the outcome. | An eagerness to be one team and learn from each other to bring progress to life and create a better future. | A rich history and a promising future of bold scientific innovation and passionate creation with our customers | A firm belief that working together with our customers is the key to achieving great things. | The opportunity to work for a company where sustainability is much more than a claim and is core to our strategy and purpose.;Business Analyst
67;Product Manager New Services;Sonic Suisse;Flexible within Switzerland;Overall responsibility for the launch and marketing of our New Services portfolio – including pharmacy partnerships, occupational medicine, integrative medicine, self-pay services (B2C), and functional tests (e.g. ECG) – in close coordination with the relevant specialist departments. | Strategic planning and management of the entire product lifecycle – from the initial idea through development to successful market launch and further development (pipeline and portfolio management). | Planning and execution of product trainings for internal teams – e.g. laboratory, sales, customer service, or other interface departments. | Technical leadership of interdisciplinary project teams – for the development of product positioning and market messaging for the various target segments. | Participation in maintaining a standardized, customer- and production-friendly operational process. | Identification of market potential, customer trends, competitor observations, stakeholder analysis, and derivation of measures.?;"Biomedical analyst ( BMA HF) or experienced Medical practice assistant (MPA) with additional training in marketing, product management, or as a product specialist is an advantage. | Well-founded knowledge of the Swiss healthcare system and laboratory medicine services. | Proficient in either German or French (at least C1) and fluent in English (at least B2); Italian is an asset. | Willingness to travel within Switzerland (approx. 40 %) as part of the role | Strong social skills combined with a structured, well-organized working style and clear communication abilities. | High customer orientation and the ability to align medical and business-related requirements. | Enjoyment of interdisciplinary collaboration – especially in exchange with colleagues and clients.";Business Analyst
68;Business Analyst;act digital;Martigny;Technologien & Softwarebereitstellung | Cybersicherheit;Homeoffice ist bei einem Großteil unserer Projekte möglich | Ein Flex-Office-Arbeitsumfeld, das allen jederzeit zur Verfügung steht, um Kommunikation und Zusammenarbeit zu fördern | Experten-Communities zum Teilen und Verbreiten von Kompetenzen innerhalb der Gruppe | Projektleitung und HR-Betreuung vor Ort | Jährlich angebotene Schulungen und Zertifizierungen | Wertschätzung der Expertisewege unserer Berater;Business Analyst
69;Agile Business Analyst / Requirements Engineer;ti&m AG;Bern;Abwechslungsreiche Projekte in der agilen Softwareentwicklung – im direkten Mandat beim Kunden oder in ti&m-Projekten, die wir end-to-end für unsere Kunden realisieren | Übernahme unterschiedlicher Rollen im Projektkontext wie Business Analyst, Requirements Engineer oder Product Owner – je nach Phase, Setting und Stärken | Analyse bestehender Geschäftsprozesse, Erarbeitung tragfähiger Konzepte sowie Begleitung der Umsetzung in interdisziplinären Teams | Enge Zusammenarbeit mit Kunden, Engineers, UX-Designern und weiteren Stakeholdern zur Gestaltung funktionaler, tragfähiger Lösungen | Ein inspirierendes Arbeitsumfeld, dass dir viel Gestaltungsspielraum lässt, Eigeninitiative fördert und deine Weiterentwicklung aktiv unterstützt;Mehrjährige Erfahrung (5+ Jahre) als Business Analyst, Requirements Engineer oder Product Owner in der Softwareentwicklung | Sicherer Umgang mit gängigen Methoden im Requirements Engineering und in der agilen Projektführung (z. B. Scrum) – idealerweise ergänzt durch relevante Zertifizierungen (IREB, Scrum, OCEB2 o. ä) | Ausgeprägte Kommunikationsfähigkeit sowie ein sicheres, strukturiertes Auftreten gegenüber Kunden und Entwicklungsteams | Abgeschlossenes Studium in einem technischen oder betriebswirtschaftlichen Fachgebiet (FH/Uni/ETH) | Bereitschaft, vor Ort bei Kunden in der Schweiz zu arbeiten | Sehr gute Deutsch- und Englischkenntnisse in Wort und Schrift;Business Analyst
70;Business Analyst;Fasel IT Services GmbH;Zürich;Kontrolle der vorliegenden Informationen auf Aktualität und Vollständigkeit. | Identifizieren und beseitigen von Lücken in den Applikationsbeschrieben in ADOIT und;Modellieren der Applikationen in BMC-Discovery. | Identifizieren und dokumentieren von Lücken in der Systemdatenbank von BMC Discovery. | Review der Applikationsmodellierungen mit den Applikationsverantwortlichen und (bei;Business Analyst
71;Business Analyst (m/w/d) - SIGNAL AG;Signal AG;Büren an der Aare;Analysieren von fachlichen und technischen Anforderungen sowie Erstellen von Spezifikationen und Dokumentationen auf Basis der Business Requirements | Beratung der internen Kunden sowie Unterstützung im Bereich Dokumentenmanagement, Prozessautomatisierung und Digitalisierung | Sicherstellung des Betriebs der Applikationen und deren Umsysteme | Analyse von Störungen sowie deren Behebung im produktiven System | Durchführen von Funktionstests | Mitarbeit in laufenden Projekten;Abschluss in (Wirtschafts-) Informatik FH, Uni oder vergleichbare Ausbildung | Berufserfahrung als Business Analyst und/oder IT-Projektleiter | Erfahrung in Parametrierung, SQL-Kenntnisse von Vorteil | Gute Präsentations- und Kommunikationsfähigkeiten | Sehr gute Sprachkenntnisse in Deutsch (Wort und Schrift), Französisch und Englisch (Wort) | Vernetztes Denken, Flexibilität, Belastbarkeit, Fach- und Methodenkompetenz;Business Analyst
72;Senior Business Analyst;Elca informatique SA;Bern;"Sie unterstützen unsere Kunden bei der Umsetzung ihrer Digitalisierungsstrategien und IT-Projekte: Sie verstehen die Kundenbedürfnisse, um die effizienteste Lösung zu konzipieren und zu gestalten | Sie lösen die Herausforderungen unserer Kunden durch einen strukturierten Ansatz, identifizieren Projektrisiken und kommunizieren vorgeschlagene Lösungen effektiv; Sie arbeiten mit unseren Kunden und deren Stakeholdern zusammen, um Probleme zu klären, Herausforderungen zu identifizieren, Maßnahmen zu definieren und Empfehlungen auszusprechen | Sie führen Workshops mit unseren Kunden durch, um sie durch die verschiedenen Projektphasen zu begleiten | Sie leiten den gesamten Lebenszyklus von der Geschäftsanforderung über die Analyse bis zum Lösungsdesign in Zusammenarbeit mit fachlichen und technischen Stakeholdern | Sie priorisieren die Anforderungen der verschiedenen Stakeholder | Sie identifizieren, erheben, analysieren und dokumentieren Geschäftsanforderungen in Form von User Stories, die mit agiler Methodik entwickelt werden können. Typischerweise liegt Ihr Tätigkeitsfeld an der Schnittstelle zwischen Kunde und verschiedenen Experten (Fachexperten, Entwicklungsteam usw.). | Sie führen Systemtests durch | Sie tragen zum Projektmanagement und zur Administration bei";Erhalten Sie die Möglichkeit, Ihr Wissen und Ihre Erfahrung durch die Arbeit an einer breiten Palette spannender Projekte, Produkte, Kunden und Technologien zu erweitern | Ein dynamisches Arbeits- und Kooperationsumfeld mit einem hochmotivierten multikulturellen und internationalen Team an verschiedenen Standorten | Attraktive Karriere- und Entwicklungsperspektiven durch Schulungen und Coaching | Die Chance, das Leben der Menschen durch den Aufbau innovativer Lösungen zu verändern | Verschiedene interne Coding-Events (Hackathon, Brownbags), siehe unseren  technischen Blog | Monatliche After-Work-Veranstaltungen an den Standorten | Gute Work-Life-Balance (2 Tage pro Woche Homeoffice) | Attraktive Pensionskasse mit 3 Arten von Arbeitnehmerbeiträgen | Premium- und weltweiter Versicherungsschutz bei Zurich, vollständig vom Unternehmen unterstützt | 1/2 SBB-Fahrabonnement | Mobil- und Internet-Rabattprogramm;Business Analyst
73;Business Analyst Bahnbereich;Akros AG;Bern;Brückenbauer: Du agierst als zentrale Schnittstelle zwischen der IT und den verschiedenen Fachbereichen unseres Kunden, um ein gemeinsames Verständnis für Anforderungen und Lösungen zu schaffen. | Prozessoptimierer: Du analysierst detailliert bestehende Geschäftsprozesse, identifizierst Schwachstellen und deckst Optimierungspotenziale im Zusammenspiel von IT-Systemen und Sachmitteln auf. | Datenexperte: Du prüfst und analysierst Geschäftsdaten auf ihre fachliche Korrektheit und legst damit das Fundament für einen reibungslosen und effizienten Bahnbetrieb. | Innovator & Requirements Engineer: Du bist verantwortlich für die Konzeption, detaillierte Dokumentation und klare Kommunikation von Anforderungen an zukunftsfähige IT-Lösungen, die Geschäftsprozesse optimal unterstützen. | Fachexperte & Impulsgeber: Als anerkannter Fachspezialist übernimmst du die übergreifende Begleitung und aktive Weiterentwicklung wichtiger Fachthemen innerhalb des Unternehmens.;Erste Erfahrungen in der Betreuung von Junior Business Analysten und die Fähigkeit, ein Team von Business Analysten zu koordinieren. | Erfahrung in der Rolle als Proxy-PO oder Epic Owner im SAFe-Umfeld. | Kenntnisse im Bereich IT-Architektur und idealerweise eine entsprechende Zertifizierung (ISAQB, TOGAF). | Erfahrung in der Konzeption und Durchführung von Proof of Concepts im Softwarebereich unter Einsatz von Low-Code Programming Tools. | Erfahrungen mit Snowflake and Azure Data Factory. | Kenntnisse im Umgang mit GIS-Systemen. | Erfahrung in der Erstellung von Testfällen. | Erfahrung in der Anwendung von KI-Tools zur Unterstützung von Geschäftsprozessen und im Software-Engineering.;Business Analyst
74;HR Business Analyst;Bell Food Group AG;Basel;Du betreust und entwickelst unsere HR-Systemlandschaft weiter und sorgst dafür, dass neue Module reibungslos eingeführt werden – ganz nah an den Prozessen und Anforderungen unserer Standorte. | Du dokumentierst Supportanfragen, optimierst bestehende Abläufe und erstellst praxisnahe Benutzerhandbücher, die wirklich helfen. | Du behältst Schnittstellen im Blick, erkennst Störungen frühzeitig und koordinierst diese mit den richtigen Ansprechpartner/innen. | Du bist zentrale/r Ansprechpartner/in für interne Teams und externe Dienstleister – professionell, lösungsorientiert und verbindlich. | Du erstellst Testszenarien und unterstützt während der Testphase | Du unterstützt unsere Kollegen/innen gruppenweit mit technischem Support und trägst dazu bei, dass unsere HR Systeme effizient und störungsfrei laufen. | Du bringst Ideen ein, unterstützt und entwickelst unsere bestehenden und künftigen HR-Prozesse weiter | Du hast ein Studium im Bereich Betriebswirtschaft, Wirtschaftsinformatik, Human Resources Management erfolgreich abgeschlossen oder bringst eine vergleichbare Ausbildung mit relevanter Berufserfahrung mit. | Du kannst eine fundierte Erfahrung in der Administration und Weiterentwicklung von Plattformlösungen sowie nachweisbare Mitarbeit an Digitalisierungs- bzw. Systemeinführungsprojekten vorweisen. | Du bringst eine ausgeprägte Software-Affinität und technisches Verständnis mit, idealerweise hast du bereits die Kenntnisse in Datenmodellen und System-Schnittstellen. | Analytisches und strukturiertes Denken kombiniert mit einer proaktiven und lösungsorientierten Arbeitsweise zeichnen dich aus. | Du bist ein/e Teamplayer/in mit Projektmanagement-Skills und einer klaren, offenen Kommunikation. | Du sprichst Deutsch und Englisch fliessend und bewegst dich sicher in einem internationalen Arbeitsumfeld. | Du bist bereit, innerhalb Europa zu reisen und verfügst über einen Führerschein (Kat. B).;no skills found on this job ad;Business Analyst
75;Business Analyst Public;Akros AG;Bern;Du nimmst für unseren Kunden die Brückenfunktion zwischen der IT und den Fachbereichen ein | Du erhebst und analysierst Geschäftsprozesse, identifizierst Schwachstellen und Verbesserungspotential beim Einsatz von Informatik- und Sachmitteln | Dabei bist Du verantwortlich für die Erarbeitung, Dokumentation und Kommunikation von Anforderungen an nachhaltige Lösungen, welche die Prozesse optimal unterstützen;Du hast einen Hochschulabschluss als Ingenieur/in oder eine vergleichbare Ausbildung | Du bist es gewohnt ganzheitlich zu denken und strukturiert vorzugehen, sowie komplexe Aufgabenstellungen zielorientiert zu lösen | Du hast idealerweise Erfahrungen im öffentlichen Sektor gesammelt und besitzt ein gültiges HERMES Zertifikat | Du hast vertiefte Kenntnisse und mehrjährige Erfahrung in der Geschäftsprozessanalyse und im Requirements Engineering. Du besitzt ein IREB oder ein vergleichbares Zertifikat als Nachweis | Du hast Erfahrung in der modellbasierten Arbeitsweise (in BPMN und UML) mit gängigen Werkzeugen wie Sparx EA | Du hast Erfahrungen mit Soap, REST und oder Messaging in der Anforderungsanalyse gesammelt | Du hast idealerweise erste Erfahrungen in der Erhebung von Sicherheitsanforderungen (PKI, Authentisierung / Autorisierung, IAM, Verschlüsselung, …) gesammelt | Du bist eine diplomatische, kommunikative und kooperative Persönlichkeit | Du hast eine hohe Leistungsbereitschaft, Ausdauer und Belastbarkeit | Du hast eine selbstständige, zuverlässige Arbeitsweise und eine rasche Auffassungsgabe | Du hast eine gute mündliche wie schriftliche Ausdrucksweise in Deutsch (C1) und eine gute Basis in Französisch (B1);Business Analyst
76;Senior Business Analyst;Zühlke Engineering AG;Schlieren;Gemeinsam mit unseren Kunden, begleiten Sie innovative und komplexe Projekte von der Entstehung bis zum Abschluss und stellen deren Erfolg sicher. | Sie bringen Stakeholder aus verschiedenen Bereichen zusammen, definieren den Projektumfang mit ihnen und unterstützen das Team aktiv bei der erfolgreichen Umsetzung der Anforderungen | Sie agieren als Kommunikator an der Schnittstelle zwischen Business und IT und sorgen für den Fluss technischer Anforderungen zum Projektteam | Sie identifizieren die Bedürfnisse sowohl des Business als auch der Nutzer und entwickeln anschließend Konzepte und Lösungsdesigns. Sie spezifizieren die notwendigen technischen Systeme gemeinsam mit dem Entwicklungsteam. | Sie sammeln Anforderungen, analysieren Geschäftsprozesse, modellieren diese, und bringen sie in Einklang mit den vorgegebenen Geschäftsanforderungen | Sie helfen bei der Implementierung von Methoden und Prozessen in agilen Teams sowie in traditionellen Projektumgebungen | Sie verbringen etwa die Hälfte Ihrer Zeit entweder vor Ort mit Ihrem Projektteam oder beim Kunden – genau dort, wo Sie den größten Einfluss haben können. | Sie besitzen einen Hochschulabschluss (FH, Uni, ETH) oder haben entsprechendes Wissen und praktische Erfahrung | Sie verfügen über mehrere Jahre Projekterfahrung, davon mindestens drei Jahre als Business Analyst oder Requirements Engineer | Idealerweise haben Sie Erfahrung als Scrum Master oder Product Owner | Sie verfügen über ausgezeichnete Kommunikationsfähigkeiten und fühlen sich in interdisziplinären Teams wohl | Ihre Arbeitsweise ist kundenorientiert, selbstständig, analytisch und strukturiert | Sie sind sehr anpassungsfähig und gehen Herausforderungen proaktiv an, zeigen Eigeninitiative und die Bereitschaft, die extrameile zu gehen. | Sie erkennen das große Ganze, behalten dabei den Fokus, finden Lösungen für komplexe Probleme und können diese effektiv kommunizieren | Sie verfügen über fundierte Kenntnisse gängiger Tools und Methoden (z. B. Scrum, SAFe, Jira, Confluence, Story Mapping, User Journeys, Kanban, Kaizen, Figma, UML, BPMN). | Fließende Deutschkenntnisse (C2 und Verständnis von Schweizerdeutsch) sowie sehr gute Englischkenntnisse runden Ihr Profil ab | Work-Life-Blending: Wir bieten einen sicheren und gesunden Arbeitsplatz mit flexiblen Arbeitszeiten und der Möglichkeit, von zu Hause aus zu arbeiten | Gewinnbeteiligung: Zusätzlich zu Ihrem Jahresgehalt können Sie eine Gewinnbeteiligung erhalten, die am Erfolg des Unternehmens im Vorjahr bemessen wird | Globale und vielfältige Zühlke-Community: Erleben Sie, wie Kollegen aus all unseren 16 Büros weltweit zusammenkommen, um eine einzigartige, positive und inklusive Arbeitskultur zu schaffen, voneinander bei jährlichen Teamcamps zu lernen und Jahresabschlussfeiern sowie andere lokale Festlichkeiten zu feiern. | Engagement für Entwicklung: Wir setzen uns für das Wachstum unserer Mitarbeiter ein und investieren in Ihre Entwicklung. Wir befähigen Sie, die Fähigkeiten aufzubauen, die Sie benötigen, um heute und in Zukunft sowohl persönlich als auch für unsere Kunden einen positiven Einfluss zu haben.;no skills found on this job ad;Business Analyst
77;Business Analyst Senior (h/f/x) entre 80 et 100%;VAUDOISE ASSURANCES HOLDING SA;Lausanne;Identifizieren, Erfassen und Strukturieren der Geschäftsanforderungen rund um die Themen Betrugsbekämpfung, regulatorische Compliance und IT-Sicherheit | Übersetzen dieser Anforderungen in klare funktionale und technische Spezifikationen unter Berücksichtigung der IT- und regulatorischen Vorgaben | Zusammenarbeit mit den technischen Teams und Architekten zur Sicherstellung der Kohärenz der vorgeschlagenen Lösungen | Bewertung der operationellen und technologischen Risiken sowie der Abhängigkeiten im Zusammenhang mit den Weiterentwicklungen | Beratung der Stakeholder zu fachlichen und technischen Alternativen (intern und/oder extern);Moderation von Workshops mit internen Stakeholdern (Betrugsbekämpfung, Sicherheit, Compliance usw.) und externen Partnern (Lieferanten, Partner) | Förderung der Kommunikation zwischen den Fachbereichen (Product Owner, Fachreferenten, Prozess- und Datenverantwortlichen), den Projektteams und den technischen Teams. | Teilnahme an funktionalen Tests und UAT-Phasen unter Gewährleistung der Abdeckung sensibler Anforderungen | Mitwirkung an der Dokumentationsgovernance (Nachverfolgbarkeit, Compliance, Reporting, Verfolgung von Audit-Empfehlungen);Business Analyst
78;Business Analyst Customer Centricity;Die Schweizerische Post;Berna;Im agilen DevOps Team erarbeitest du innovative Lösungen für unsere Systeme und gestaltest deren Neuausrichtung und Einführung aktiv mit. | Du nimmst die Anforderungen verschiedener Stakeholder:innen auf, hinterfragst diese kritisch und formulierst daraus präzise User Stories, wobei du Datenschutz, Kosten und Termine stets im Blick behältst. | In enger Zusammenarbeit mit Product Ownern und Developern trägst du dazu bei, teamübergreifende Vorhaben zu organisieren und erfolgreich voranzutreiben. | Du leitest die technische Spezifikation her, hast Einsicht in die Daten und begleitest die Entwicklung, stellst sicher, dass alle Informationen aktuell bleiben, und machst diese jederzeit für Stakeholder zugänglich. | Im Wechsel mit deinem Team übernimmst du zudem operative Aufgaben wie den Second-Level-Support, um für einen reibungslosen Betrieb zu sorgen. | Selbstständig trägst du mit neuen Ideen zur Verbesserung von Prozessen oder technischen Lösungen bei und übergeordnete Zusammenhänge verstehst du mühelos.;Für diese Funktion bringst du eine Ausbildung in Informatik und hast dich im Requirements Engineering weitergebildet (z. B. IREB). | Du verfügst über langjährige Erfahrung als Requirements Engineer in der agilen Software-Entwicklung. | Der Austausch auf Augenhöhe mit Lieferanten und Partnern über technische Themen gelingt dir ebenso souverän wie die Verbindung von Sozialkompetenz und konsequenter Kundenorientierung. | Agile Frameworks und Kollaborations-Tools sind dir vertraut, und mit SQL-Kenntnissen bist du im datengetriebenen Umfeld bestens aufgestellt. | Gute Deutsch- und Englischkenntnisse runden dein Profil ab und ermöglichen es dir, aktiv an mehrsprachigen Projekten mitzuwirken.;Business Analyst
79;Business analyst (h/f/x) - FR/DE - 80-100%;VAUDOISE ASSURANCES HOLDING SA;Lausanne;Identifizieren, Sammeln und Analysieren der Geschäftsanforderungen | Koordination der Schätzung von Nutzen und Kosten im Fachbereich | Mitwirkung bei der Modernisierung und Dokumentation der Arbeitsprozesse | Beitrag zur Spezifikation von Epics, Features und User Stories, um den angestrebten Geschäftswert zu erreichen | Definition der Prozesse und detaillierte Dokumentation in enger Zusammenarbeit mit dem Fachbereich | Unterstützung des Product Owners bei der Pflege und Priorisierung des Produkt-Backlogs | Erstellung von Testszenarien und Sicherstellung deren Validierung | Definition der technischen Lösung (detaillierte Analysen), die den Entwicklern und Testern (QA) der Lösung dient | Verfolgung des Entwicklungsprozesses der IT-Anforderungen | Beitrag zur Schulung der Fachmitarbeiter bei der Einführung neuer Funktionen;Gute Versicherungskenntnisse und methodische Projektkompetenzen in einem Agile-Scrum-Umfeld | Erwiesene Erfahrung als Business Analyst, idealerweise im Versicherungsbereich, Kenntnisse im Leistungs-/Schadensmanagement von Vorteil | Perfekte Beherrschung der französischen Sprache mit sehr guten Deutschkenntnissen (mindestens C1 obligatorische Voraussetzung), Englisch von Vorteil | Teamfähigkeit mit stark ausgeprägtem analytischem Denken | Fähigkeit, technische Lösungen in Zusammenarbeit mit den Entwicklern zu definieren | Proaktiv und vorschlagsstark;Business Analyst
80;Business Analyst*in Prozesse Privatkundschaft;ÖKK Versicherungen AG;Landquart;Analyse, Modellierung und Weiterentwicklung von Geschäftsprozessen | Pflege und Weiterentwicklung des internen Kontrollsystems (IKS) in enger Abstimmung mit Verantwortlichen aus dem Geschäftsbereich Private und dem Risikomanagement | Identifikation von Potenzialen zur Prozessoptimierung und Automatisierung | Leitung von und/oder Mitarbeit in spannenden Projekten zur Digitalisierung, Automatisierung und Optimierung von Abläufen im Rahmen gesetzlicher und unternehmensinterner Anforderungen | Ableitung und Erstellung von Anforderungen aus der Prozess- und Datenanalyse | Ein wertschätzendes Arbeitsumfeld mit kurzen Entscheidungswegen und viel Gestaltungsspielraum | Ein aufgestelltes und motiviertes Team | Attraktive Sozialleistungen und Vergünstigungen für dich und deine Familie;"Abgeschlossenes Studium im Bereich Betriebswirtschaft, Wirtschaftsinformatik oder eine vergleichbare Qualifikation – alternativ eine spezifische Weiterbildung im Bereich Krankenversicherung und Prozessmanagement | Erfahrung in der Business Analyse oder gute Kenntnisse der Versicherungsbranche im Bereich Privatkunden | Flair für Datenanalyse und Prozessoptimierung | Gute Kenntnisse in Microsoft Excel und in der Geschäftsprozessmodellierung (z.B. BPMN 2.0) | Eine strukturierte, konzeptionelle und lösungsorientierte Arbeitsweise mit hohem Qualitätsanspruch | Hohe Selbstorganisation und Eigeninitiative | Sehr gute kommunikative Fähigkeiten | Freude an Weiterentwicklung und neuen Herausforderungen | Sehr gute Deutschkenntnisse in Wort und Schrift; Italienischkenntnisse sind von Vorteil";Business Analyst
81;Business Analyst – Client Platform Advisory (80-100%);Banque Lombard Odier & Cie SA;Geneva;Agieren Sie als vertrauenswürdiger Berater für BPO-Kunden und bieten Sie fachkundige Beratung zur Bankplattform (G2/GX) in Ihren Funktionsbereichen. | Sammeln, analysieren und bewerten Sie Kundenanforderungen kritisch, um die Übereinstimmung mit den Plattformfähigkeiten und strategischen Zielen sicherzustellen. | Arbeiten Sie mit Business- und IT-Teams zusammen, um die Interessen der BPO-Kunden in Produktentwicklungsdiskussionen zu vertreten. | Erwerben Sie ein tiefgehendes Verständnis der strategischen Prioritäten der Bank, um Kundenerwartungen abzustimmen und die Plattformentwicklung, einschließlich der Angleichung über Kundenumgebungen hinweg, im Einklang mit diesen Zielen zu steuern. | Führen Sie Projekte innerhalb der funktionalen Roadmap, indem Sie Kundenbedürfnisse in technische Anforderungen übersetzen und mit IT-Entwicklungsteams zusammenarbeiten. | Bleiben Sie über IT-Entwicklungen auf dem Laufenden, um sicherzustellen, dass Kunden über relevante Innovationen informiert sind und die Plattform sich mit den Branchenfortschritten weiterentwickelt.;Universitätsabschluss in Betriebswirtschaft, Informationstechnologie oder verwandten Bereichen oder Nachweis vergleichbarer akademischer/beruflicher Leistungen. | 5-7 Jahre Erfahrung als Business Analyst, Product Owner/Manager, Solution Architect oder Consultant im Finanzdienstleistungsbereich (Vermögensverwaltung ist bevorzugt). | Erfolgreiche Umsetzung komplexer Initiativen oder IT-Transformationen in mehreren funktionalen Bankbereichen. | Fähigkeit, Kunden strategisch zu Plattformfähigkeiten und -erweiterungen zu beraten. | Strukturierte und analytische Arbeitsweise mit der Fähigkeit, komplexe Themen für Stakeholder auf verschiedenen Organisationsebenen verständlich zu machen. | Vertrautheit mit dem Softwareentwicklungszyklus und Bankplattform-Technologien. | Erfahren im Umgang mit Projektmanagement-Software und -Tools (z. B. MS Office, Jira, Confluence, ServiceNow). | Relevante Zertifizierungen im Projektmanagement, IT oder Bankplattform-Technologien (z. B. PMP, ITIL, AZEK, CFA) sind von Vorteil. | Fließend in Französisch und Englisch (schriftlich und mündlich). | Wohnsitz in der Schweiz oder Bereitschaft zum Umzug.;Business Analyst
82;Senior Business Analyst (Italian Speaker);lastminute.com group;Chiasso;Vollzeit | Abteilung: Marketing & Medien;"Proaktive Definition und Überprüfung einer übergreifenden Marketingstrategie, basierend auf Daten & Erkenntnissen, abgestimmt auf unsere Unternehmensziele, Identifikation von Optimierungs- und Experimentierbereichen, die inkrementelle Verbesserungen in unserer Marketingeffektivität und -effizienz bewirken können. | Überwachung des Reportings für die Customer Acquisition Abteilungen, um täglich die wichtigsten Marketingkanäle im Blick zu haben und Leistungstrends sowie Erkenntnisse effektiv an den Manager zu kommunizieren. | Enge Zusammenarbeit mit dem Data & Analytics Team, um die Ausrichtung und Kohärenz der gesamten Dateninitiativen sicherzustellen. Es ist grundlegend, die DB-Struktur und die Dynamik zu verstehen, um Daten zu extrahieren und zu analysieren, auch wenn sie aus verschiedenen Quellen stammen, einschließlich digitaler Marketingplattformen, Website-Analysen und Drittanbieterdaten. | Partnerschaft mit unseren Marketingteams innerhalb und außerhalb der Customer Acquisition Abteilung, Aufbau einer starken Verbindung zu SEM-, SEO- und Display-Teams, um die richtige Unterstützung bei der Festlegung der Marketingstrategie auf Basis von Analysen zu bieten. | Aufbau einer ähnlichen Verbindung zu anderen Marketingteams außerhalb der Customer Acquisition Abteilung, um zu verstehen, ob und wie ""externe Faktoren"" die Gesamtleistung beeinflussen können. | Auf dem Laufenden bleiben über aufkommende Trends, Best Practices und Innovationen in Marketinganalytik und Technologie, um Chancen für kontinuierliche Verbesserungen und Innovationen zu identifizieren.";Business Analyst
