Job_Index;Job_Title;Company_Name;Job_Location;Tasks;Skills;Job_Search_Term
314;Data Analytics Consultant (Zurich, Switzerland);D ONE Value Creation AG;Zürich;"Anforderungsanalyse und Lösungsdesign. | Datenmodellierung; Architekturdesign; Datenextraktion und -transformation. | Datenvisualisierung und Reporting. | Implementierung von Machine-Learning-Modellen. | Präsentation Ihrer Ergebnisse vor dem mittleren und oberen Management.";Fachkenntnisse in mindestens einer Branche. | Pragmatische, ergebnisorientierte Einstellung bei der Beratung Ihrer Kunden. | Erfahrung im Umgang mit großen Datensätzen und Datenbanken. | Kenntnisse in relevanten Technologien und Programmiersprachen (z.B. SQL, Python, Hadoop, Spark, Tableau, Microsoft BI). | Ausgezeichnete Kommunikationsfähigkeiten in Deutsch und Englisch.;Data Scientist
316;(Senior) Data Science & Data Analytics Consultant 60-100%;Eraneos Switzerland AG;Zurich;Beratung des Kunden zu Themen rund um Data & AI, Verstehen der Herausforderungen des Kunden und Ableiten von passenden Lösungsvorschlägen. | Durchführung von Kundenprojekten in verschieden Rollen. | Unterstützung in der Akquise von neuen Projekten. | du es liebst, Probleme zu lösen und du helfen möchtest, die Herausforderungen unserer Kunden mit den passendsten Mitteln anzugehen. | du in Data Science- und Data Analytics-Themen, -Methoden und -Tools fit bist und über Implementierungs-Erfahrung verfügst, beispielsweise in Python, SQL, Polars, PyTorch, Tensorflow, dbt. | du eine kommunikative Persönlichkeit bist und du Spass daran hast, mit Kolleginnen und Kollegen und verschiedenen Kunden zusammenzuarbeiten. | du auch Erfahrungen rund um die Inbetriebnahme von Lösungen mitbringst und du Tools wie MLflow und Airflow kennst. | du bereits über praktische Beratungs- und Projekterfahrung verfügst auch ausserhalb der Forschung und du eine praktische, ergebnisorientierte Mentalität hast. | du über einen ETH- oder Uni-Masterabschluss in einer quantitativen Disziplin verfügst, wie z.B. Data Science, Mathematik, Physik, Maschinenbau, Elektrotechnik oder Informatik. | deine Deutsch- oder Französisch-Kenntnisse verhandlungssicher sind und du Englisch sprichst. | Hüseyin als deine Ansprechperson freut sich auf deine Direktbewerbung über unsere Webseite (Lebenslauf, Diplome und Arbeitszeugnisse in PDF).;Erfahrungen im Cloud-Umfeld, eventuell gar Cloud-Zertifizierungen für Azure, AWS oder GCP. | Erfahrung im Umgang mit Snowflake und Databricks. | Ein gewisses Flair für «Hacking» und keine Angst vor der Kommandozeile.;Data Scientist
317;stagiaire en droit (h/f) - 100%, entrée en fonction le le 1er février 2026 ou le 1er mai 2026 (Indiquer la date de début de stage préférée lors de la candidature);Eidgenössisches Institut für Geistiges Eigentum;Bern;Prüfen möglicher Gründe, die gegen den Schutz einer Marke sprechen. | Analysieren der Argumente der Anmelder und gegebenenfalls die detaillierten Ablehnungsgründe und endgültigen Entscheidungen verfassen. | Vorbereiten der materiellen Entscheidungen im Rahmen des Widerspruchsverfahrens und Teilnahme an Koordinationssitzungen. | Schriftliche Klärung rechtlicher Aspekte aus verschiedenen Bereichen des Schweizer Rechts. | Bereitstellung von Informationen schriftlich und mündlich in verschiedenen Sprachen zu Urheberrecht sowie zu Fälschung und Piraterie. | Teilnahme an weiteren Aufgaben der Abteilung Recht & Internationale Angelegenheiten, wie Beratung der Schweizer Behörden und Vorbereitung von Gesetzestexten im Bereich des geistigen Eigentums. | Vorbereitung einer aktuellen rechtlichen Fragestellung im Bereich des immateriellen Eigentums und Präsentation im Rahmen eines internen Fortbildungskurses.;Abschluss (lic. iur., MLaw) in Recht von einer Schweizer Universität. | Muttersprache Französisch, Deutsch oder Italienisch und gute Kenntnisse in Französisch, Deutsch und Englisch. | Ausgeprägtes Interesse am Recht des geistigen Eigentums. | Schnelle Auffassungsgabe, analytisches und synthetisches Denken, präzise, pragmatische und zielorientierte Arbeitsmethoden. | Engagement, vielseitige Interessen, aktive Teilnahme und Teamgeist.;Data Scientist
319;Data Analytics (Senior) Consultant - Deal Advisory;Students.ch;Zürich;Arbeitsort Zürich | Unternehmen KPMG | Kategorie Absolventenstelle | Führen Sie vielfältige Strategieprojekte während Deals für internationale Unternehmen durch | Tragen Sie zu Wachstumsstrategien, Markteintrittsanalysen und strategischen Transformationen bei | Entwickeln Sie nachhaltige Konzepte zur Wertsteigerung unter Nutzung von Datenanalysen zur EBITDA-Verbesserung | Nutzen Sie modernste Tools wie Alteryx, Tableau, Power BI, um das Potenzial zur Wertsteigerung zu quantifizieren | Gestalten Sie die Zukunft, indem Sie herausfordernde analytische Probleme mit Big Data angehen. | Präsentieren Sie datenbasierte Erkenntnisse und strategische Lösungen vor leitenden Stakeholdern und Kunden;Berufserfahrung in der Beratung oder im M&A-Bereich (1-2 Jahre für Consultant, 2-4 Jahre für Senior Consultant) | Starke technische Fähigkeiten in Alteryx, PowerBi oder Tableau, MS Excel, Python-Kenntnisse sind von Vorteil | Bachelor- oder Masterabschluss in Wirtschaftswissenschaften, Computertechnik, Wirtschaftsinformatik oder einem vergleichbaren Bereich mit Schwerpunkt Strategie oder Datenanalyse | Starke analytische und quantitative Problemlösungsfähigkeiten mit hoher geistiger Flexibilität und außergewöhnlichem Interesse an komplexer Datenanalyse (z. B. räumliche und prädiktive Analysen) und Datenvisualisierungen | Fähigkeit, unter Druck zu bestehen, Herausforderungen professionell zu übernehmen und überdurchschnittliche Ergebnisse innerhalb enger Fristen zu liefern. | Starke Kommunikationsfähigkeiten in Englisch sind erforderlich, Deutsch- und/oder Französischkenntnisse sind von Vorteil;Data Scientist
320;Data Analyst;Banque Lombard Odier & Cie SA;Geneva;Sammeln und Konsolidieren von Daten aus internen Systemen (Finanzen, Personal, Beschaffung, Projektmanagement) über APIs oder direkte Extraktion | Entwicklung und Pflege analytischer Modelle und Dashboards mit Tools wie Excel, Power BI, Tableau und anderen;Analyse und Verbesserung operativer Prozesse im Bereich IT Development | Erstellung von Tools und Prototypen zur Straffung administrativer Arbeitsabläufe;Data Scientist
321;Data Scientist Intern;G. et F. Châtelain, succursale de Chanel SARL;Geneva;Entwicklung, Start und Automatisierung robuster und leistungsfähiger Datenpipelines | Mitwirkung bei der Entwicklung von Machine Learning-Lösungen für konkrete geschäftliche Fragestellungen | Durchführung statistischer Analysen und Interpretation der Ergebnisse zur Unterstützung der Entscheidungsfindung | Klare und zielgruppengerechte Kommunikation Ihrer Ergebnisse (technisch und nicht-technisch) | Beitrag zu bereichsübergreifenden Projekten in Supply Chain, Operations und Produktion;"Masterstudent/in in Data Science, Informatik, Ingenieurwesen, Mathematik oder einem ähnlichen Bereich | Fließende Beherrschung von Französisch und Englisch, mündlich und schriftlich | Fundierte Erfahrung mit Python und SQL; Interesse an Cloud-Tools (Azure, GCP, …) ist von Vorteil | Neugier, Genauigkeit, Teamgeist und Serviceorientierung | Pflichtpraktikumsvereinbarung erforderlich";Data Scientist
322;Talent Community - Data, Analytics & Technology;Wüest Partner;Zurich;Universitätsabschluss (Bachelor, Master, PhD) mit analytischem oder statistischem Hintergrund / in Naturwissenschaften oder Ingenieurwesen | Interesse an immobilienbezogenen Themen und Datenanalytik, Technologien wie Machine Learning, Künstliche Intelligenz und Big Data | Digitale Affinität, starke Kommunikationsfähigkeiten (fließend in Englisch und Deutsch);Attraktive Anstellungsbedingungen mit variablem Vergütungsbestandteil | Flexibles Work Smart-Konzept mit Homeoffice-Möglichkeiten | Professionelle und kollegiale Unternehmenskultur mit großartigen Events (Firmenfeiern, Croissant-Pausen etc.) | Hoher Teamgeist, flache Hierarchien und abwechslungsreiche Aufgaben | Moderne Büros in den Zentren von Zürich, Bern, Lugano oder Genf | Großzügiges Weiterbildungsbudget inklusive Zeit dafür sowie weitere attraktive Sozialleistungen;Data Scientist
323;Data Scientist (m/w/d);Sympany;Basel;Erstellen und Validieren von statistischen und multivariaten Analysen und Modellen unter Anwendung von Data Science Methoden | Identifizieren von Mustern und Trends zur Prognoseerstellung und zur Unterstützung von strategischen Entscheidungen | Selbständiges Aufbereiten von Daten mit R oder Phyton | Mitarbeiten in Projekten sowie Sicherstellen des fachbereichsübergreifenden Stakeholdermanagements (z.B. Data Intelligence, Aktuariat, Controlling) | Aufbauen und Pflegen von Data-Pipelines sowie Erstellen von Datenvisualisierungen für interne Stakeholder | Sicherstellen der einheitlichen Methodiknutzung und Einhaltung von Datenschutz-Anforderungen | Weiterentwickeln von Predictive Analytics, Machine Learning und KI-Anwendungen | Sie verfügen über einen Masterabschluss in einem Studiengang mit quantitativem Schwerpunkt wie Mathematik, Physik, Statistik, Data Science oder ähnlichem. | Sie bringen fundierte Kenntnisse sowie mehrjährige Berufserfahrung in Data Science und Machine Learning mit. | Sie sind mit R/Phyton und DWH bestens vertraut, idealerweise konnten Sie auch Ihre SQL-Kenntnisse bereits in der Praxis vertiefen. | Sie überzeugen als kundenorientierter Teamplayer und tauchen gerne in neue Themen ein. | Sie arbeiten sehr strukturiert und haben Spass an der selbständigen Arbeit im Alltag. | Sie können adressatengerecht kommunizieren und Bedürfnisse sowie Ziele lösungsorientiert und fokussiert umsetzen. | Sie bringen fliessende Deutschkenntnisse in Wort und Schrift mit, Ihre guten Englischkenntnisse runden Ihr Profil ab. | Übernahme der Beiträge an die Krankentaggeldversicherung und Nichtbetriebsunfallversicherung sowie von 2/3 des BVG-Beitrages | Weltweit 1. Klasse versichert bei Unfall | Treuebonus ab 5 Jahren und Beteiligung am Unternehmenserfolg auf allen Stufen (bei Festanstellung);Vergünstigungen auf Sympany Produkte, z.B. 50% auf die Grundversicherung und Rabatte auf diverse Angebote z. B. im Bereich Mobilität oder Multimedia | Vergünstigtes Essen im eigenen Restaurant | Beteiligung an den Kosten des öffentlichen Verkehrs (Jobticket);Data Scientist
324;Senior Data Scientist & Product Owner;Swiss Medical Network;Echandens;Master- oder Doktorabschluss in Informatik, Statistik, Mathematik oder einem verwandten Bereich.;Mindestens 5 Jahre Berufserfahrung im Bereich Data Science, vorzugsweise im Gesundheitswesen mit Erfahrung im Krankenhausbereich ist von Vorteil.;Data Scientist
325;Senior AI Engineer;Elca informatique SA;Pully;"Umsetzung von End-to-End Data-Science- und KI/ML-Projekten von der Anforderung bis zur Auslieferung | Analyse und Modellierung von Daten sowie Bewertung und Kommunikation der Ergebnisse an verschiedene Stakeholder | Modellierung komplexer Geschäftsprobleme mit maschinellem Lernen: Sie wählen geeignete Methoden und Modelle aus, passen diese an Kundendaten an und optimieren sie bei Bedarf | Erstellung von Prozessen und Datenpipelines zur Vorbereitung von Rohdaten für das Modelltraining und die Inferenz | Erstellung, Pflege und Optimierung von MLOps-Pipelines zur Automatisierung von Modelltraining, -bereitstellung und -überwachung | Enge Zusammenarbeit mit interdisziplinären IT- und Engineering-Teams | Weitergabe von technischem Know-how und Betreuung von Junior Data Scientists.
Ein Abschluss einer technischen Universität | Ein Abschluss einer technischen Universität";Mindestens 5 Jahre Erfahrung im KI-Bereich als Data Scientist, ML Engineer oder in einer ähnlichen Position | Ein technisches Hochschulstudium | Fundierte Kenntnisse in Python oder anderen Programmiersprachen. Erfahrung mit Data-Science- und Machine-Learning-Frameworks (z. B. scikit-learn, TensorFlow, PyTorch), Datenanalysetools (z. B. pandas) und MLOps-Tools (z. B. MLflow) | Fundierte Kenntnisse in Windows, Linux, Netzwerktechnik, Datenspeicherung, Webservices sowie Softwareentwicklung und Kollaborationstools (z. B. Git, JIRA, Microsoft Teams) | Kenntnisse in Cloud-Technologien (Azure, AWS, Google Cloud) und Big-Data-Plattformen (z. B. Spark, Databricks) sind von Vorteil | Starke analytische und problemlösende Fähigkeiten. | Flexibilität für Reisen in der Romandie | Gute Kommunikationsfähigkeiten, Fähigkeit zur Pflege und zum Aufbau von Kundenbeziehungen | Fließend in Französisch und Englisch;Data Scientist
326;Medical Data Scientist / Statistician (Full time - Remote Europe);Ikerian AG;Bern;Zusammenarbeit mit den Teams für Real-World Evidence (RWE), Datenstrategie und Vertrieb bei der Erstellung und Lieferung von Datenspezifikationen für Forschungsprojekte. | Zusammenarbeit mit dem Engineering- und Machine-Learning-Team zur Pflege und Verbesserung der Datenplattform, die Daten erfasst und standardisiert. | Bereitstellung von Informatik-Expertise für das Datenstrategie- und Vertriebsteam zur Unterstützung der Interaktionen mit Datenpartnern. | Teilnahme an der Überprüfung der Qualität eingehender Daten, Fehlerbehebung und Problemlösung, um sicherzustellen, dass die Daten den Anforderungen des RWE-Teams entsprechen. | Mitwirkung bei der Verwaltung und Verbesserung unseres gemeinsamen Datenmodells. | Mit klinischem Wissen an der Gestaltung und Pflege eines automatisierten Prozesses zur Datenqualitätsprüfung teilnehmen.;Masterabschluss in Statistik, Biostatistik, Data Science oder einem verwandten Bereich. | PhD/MBA von Vorteil | Ausgezeichnete mündliche und schriftliche Englischkenntnisse. | Wohnsitz in einem europäischen Land | Mindestens 3 Jahre relevante Berufserfahrung in biostatistischen Projekten. | Mindestens 3 Jahre Erfahrung im Gesundheitswesen oder in pharmazeutischen Bereichen. | Nachgewiesene Erfahrung in statistischer Analyse und Data Science, vorzugsweise in klinischer Forschung oder Gesundheitswesen. | Starke Kenntnisse in Python und/oder R für Datenanalyse und statistische Modellierung. | Erfahrung mit Git, Softwareentwicklung. | Erfahrung in der Analyse medizinischer Datensätze sowie Vertrautheit mit Real-World Evidence und Ophthalmologie ist von Vorteil. | Starke Kommunikations- und Teamfähigkeiten, besonders in multidisziplinären Teams. | Erfahrung in Startups oder Beratungsumgebungen ist ein Plus. | Nachgewiesene unternehmerische und kooperative Denkweise. | Kenntnisse der besten Praktiken in Biostatistik und klinischen Studien. | Starke analytische und problemlösende Fähigkeiten, ein Auge fürs Detail. | Fähigkeit, selbstständig und im Team zu arbeiten. | Verfügbarkeit zur Arbeit während der Geschäftszeiten der Mitteleuropäischen Zeit (MEZ).;Data Scientist
327;Assistant Manager Financial Services - AI Business Analyst;KPMG;Zürich;Lead the identification and evaluation of AI use cases by collaborating with business stakeholders (internal & external) to understand their needs and challenges. | Work closely with business units to gather and document detailed business requirements, ensuring alignment with strategic goals. | Expertise in analysing and improving business processes to enhance efficiency and effectiveness through AI solutions. | Translate business requirements into technical specifications for the development team, ensuring clarity and feasibility. | Collaborate with solution architects and data scientists to design AI solutions that address business needs and drive measurable outcomes. | Oversee the implementation of AI projects, ensuring they are delivered on time, within scope, and meet quality standards. | Ability to conduct market analysis and competitive benchmarking to identify opportunities for AI-driven innovation and differentiation. | Bachelor's or Master's degree in Business Administration, Information Technology, Data Science, or a related field. | At least 3 years of relevant experience in AI-driven projects and business analysis, project management, or IT consulting | Relevant certifications in business analysis, project management, or AI technologies. | Strong understanding of AI technologies and their applications in business contexts. | Ability to analyze complex business problems and identify innovative AI solutions. Aligning AI initiatives with organizational goals and objectives. | Strong ability to foster cross-functional collaboration, building strong partnerships across teams and ensuring seamless project delivery. | Ability to articulate complex technical concepts clearly and confidently to both technical and non-technical audiences. | Experience in managing change within an organization, ensuring smooth adoption and integration of AI solutions. | Proficient in German and English.;no skills found on this job ad;Data Scientist
328;Chief Data Officer;Banque Lombard Odier & Cie SA;Geneva;Datenstrategie & Governance: Definition und Implementierung des Daten-Governance-Rahmens der Bank, Sicherstellung der Einhaltung regulatorischer Anforderungen und interner Richtlinien. | Datenarchitektur: Entwurf und Überwachung der unternehmensweiten Datenarchitektur, Gewährleistung von Skalierbarkeit, Sicherheit und Ausrichtung an den Geschäftsanforderungen. | Datenintegration: Leitung von Initiativen zur Integration von Daten aus verschiedenen internen und externen Quellen, Sicherstellung hoher Datenqualität und Konsistenz. | Analytik & Visualisierung: Förderung der Nutzung von Datenvisualisierung und Self-Service-Analytics-Tools zur Befähigung der Geschäftsbenutzer und Verbesserung der Entscheidungsfindung. | KI & Maschinelles Lernen: Vorantreiben der Einführung von KI/ML-Technologien, vom Proof-of-Concept bis zur Produktion, in Zusammenarbeit mit Data Scientists und Geschäftseinheiten. | Teamführung: Leitung und Mentoring eines Teams von Datenfachleuten (Data Engineers, Data Scientists, Analysten), Förderung einer Kultur der Innovation, Zusammenarbeit und kontinuierlichen Lernens. | Stakeholder-Engagement: Vertrauenswürdiger Berater des Senior Managements in allen datenbezogenen Angelegenheiten und Vertretung des Data Office in strategischen Initiativen. | Daten-Governance und regulatorischer Compliance (z. B. FINMA, DSGVO) | Entwurf und Implementierung von Datenarchitekturen (cloud-native, Data Mesh und moderne Datenplattformen) | Datenintegrationswerkzeugen und ETL-Prozessen | Business-Intelligence-Plattformen (z. B. Power BI, Tableau, Qlik) | KI/ML-Frameworks und Data-Science-Methodologien;"Master-Abschluss in Informatik, Data Science, Ingenieurwesen oder einem verwandten Bereich. | Mehr als 10 Jahre Erfahrung in Datenmanagement-Rollen, davon mindestens 3 Jahre in einer Führungsposition. | Nachgewiesene Erfahrung in:
Daten-Governance und regulatorischer Compliance (z. B. FINMA, DSGVO)
Entwurf und Implementierung von Datenarchitekturen (cloud-native, Data Mesh und moderne Datenplattformen)
Datenintegrationswerkzeugen und ETL-Prozessen
Business-Intelligence-Plattformen (z. B. Power BI, Tableau, Qlik)
KI/ML-Frameworks und Data-Science-Methodologien | Daten-Governance und regulatorischer Compliance (z. B. FINMA, DSGVO) | Entwurf und Implementierung von Datenarchitekturen (cloud-native, Data Mesh und moderne Datenplattformen) | Datenintegrationswerkzeugen und ETL-Prozessen | Business-Intelligence-Plattformen (z. B. Power BI, Tableau, Qlik) | KI/ML-Frameworks und Data-Science-Methodologien | Fundiertes Verständnis von Datenbereichen im Bank- und Finanzdienstleistungssektor. | Ausgezeichnete Kommunikations- und Stakeholder-Management-Fähigkeiten. | Fließend in Englisch und Französisch | Wohnsitz in der Schweiz oder Bereitschaft zum Umzug";Data Scientist
329;Senior Expert Data Scientist (peptide design and protein/ligand co-folding);Novartis AG;Basel (City);Anwendung von KI-Technologien zur Förderung des Fortschritts in Wirkstoffentdeckungsprojekten mit Schwerpunkt auf Proteinbiologie, einschließlich Protein–Ligand-Co-Faltung und Peptiddesign. | Zusammenarbeit mit Nasslabor-Spezialisten (Strukturbioologen, Biophysiker, Proteinchemiker), um die strukturinformierte Wirkstoffentdeckung mit innovativen, KI-gestützten Strategien voranzutreiben. | Entwicklung und Anpassung struktur-basierter computergestützter Methoden, die auf Projektziele zugeschnitten sind. | Integration proprietärer Daten aus Proteinkristallographie, biomolekularer NMR, Kryo-EM, Biophysik und Screening in prädiktive KI-Modelle. | Nutzung interner und externer Protein-Datenressourcen, um Wirkung in der Wirkstoffentdeckung zu erzielen.;Promotion oder gleichwertige Erfahrung in Strukturbiologie, Bioinformatik, Cheminformatik, molekularem Modellieren oder einer verwandten wissenschaftlichen Disziplin. | Direkte Erfahrung mit modernen computergestützten Werkzeugen für Protein- und Peptiddesign sowie Co-Faltungsanwendungen ist erforderlich. | Fundiertes Verständnis der molekularen Erkennung und der Protein-Ligand-Bindungsenergetik. | Kompetenz mit Machine-Learning-Frameworks wie PyTorch oder TensorFlow. | Beherrschung von Skriptsprachen (Python, R) und Hochleistungsrechenumgebungen unter Linux. | Erfahrung in der Automatisierung von Workflows und Skripterstellung für die großskalige Datenverarbeitung. | Fähigkeit, effektiv in schnelllebigen, innovativen Umgebungen mit lösungsorientiertem Ansatz zu arbeiten. | Starke Kommunikationsfähigkeiten, in der Lage, komplexe Ergebnisse klar mündlich und schriftlich zu präsentieren.;Data Scientist
331;Working Student in GenAI/Software/Data Engineering (all genders) 50-100%;AXA Versicherungen AG;Winterthur;Seien Sie Teil unseres Data & AI Claims Teams und entwickeln Sie gemeinsam mit anderen Ingenieuren und Data Scientists bestehende Anwendungsfälle weiter und unterstützen Sie die Umsetzung neuer. | Entwickeln, optimieren und betreiben Sie Python-basierte GenAI/ML-Anwendungen in Google Cloud. | Teilen Sie Ihr Wissen mit anderen Teammitgliedern und tragen Sie proaktiv zur Lösungsentwicklung unserer Anwendungen bei.;Praktische Erfahrung in Python und SQL. | Begeisterung für neue technische Entwicklungen und die Bereitschaft, sich in einem dynamischen Umfeld kontinuierlich weiterzuentwickeln. | Gute Englischkenntnisse.;Data Scientist
332;Working Student in Data Science (all genders) 50-100%;AXA Versicherungen AG;Winterthur;Seien Sie Teil unseres Data & AI Claims Teams und entwickeln Sie gemeinsam mit anderen Data Scientists und Ingenieuren bestehende Anwendungsfälle weiter und unterstützen Sie die Umsetzung neuer. | Beteiligen Sie sich an der Entwicklung von Machine Learning-Lösungen, die auf spezifische geschäftliche Herausforderungen angewendet werden. | Führen Sie statistische Analysen durch und interpretieren Sie die Ergebnisse zur Unterstützung von Entscheidungsprozessen. | Teilen Sie Ihr Wissen mit anderen Teammitgliedern und tragen Sie proaktiv zur Verbesserung unserer Anwendungen bei.;Praktische Erfahrung in Python und SQL. | Begeisterung für neue technische Entwicklungen und die Bereitschaft, sich in einem dynamischen Umfeld kontinuierlich weiterzuentwickeln. | Gute Englischkenntnisse.;Data Scientist
333;Sales Engineer;Exeon Analytics AG;Zurich;Entwicklung maßgeschneiderter Cybersecurity-Lösungsansätze für Kunden und Partner im unternehmerischen IT-Sicherheitsbereich. | Unterstützung der Vertriebs- und Channel-Teams durch die Bereitstellung technischer Produktpräsentationen und praktischer Demos.;Unterstützung des Verkaufszyklus mit technischem Fachwissen, Erstellung überzeugender Vertriebsmaterialien (Datenblätter, Präsentationen, Kits, Anwendungsfall-Videos).;Data Scientist
334;Data Engineer (h/f) 80-100%;Groupe Mutuel;Martigny;"Tu conçois et implémentes l'infrastructure Cloud Data en lien avec les besoins de l'entreprise | En analysant les demandes métiers, tu proposes des idées concrètes et innovantes issues du monde de la Data | Tu participes aux choix technologiques et contribues à la mise en place d'environnements techniques robustes | Aux côtés des Data Scientists, tu accompagnes les réflexions et questionnes les nouveaux flux de données avec un regard critique | Tu veilles à la qualité, la sécurité et la cohérence des projets, tout en partageant tes compétences et en faisant évoluer les pratiques de l'équipe | Tu maîtrises Python, SQL et Spark/Databricks, et tu sais comment en tirer le meilleur pour faire parler les données | Tu es à l'aise avec Docker et Kubernetes, et tu sais les utiliser pour faire tourner des applications de manière fiable et efficace | Les concepts Big Data n'ont plus de secret pour toi, et tu les appliques avec rigueur et créativité | Tu incarnes les principes du Software Craftsmanship : code propre, maintenable, et souci du détail font partie de ton quotidien | Tu échanges facilement avec ton équipe, tu sais défendre tes idées tout en restant ouvert·e à la remise en question, aux feedbacks constructifs et à l'apprentissage continu - parce que progresser ensemble, c'est ce qui te motive | Tu disposes d'une formation professionnelle supérieure (EPF, HES) ou d'une
expérience jugée équivalente | Tu disposes d'une expérience professionnelle d'au moins cinq ans dans un poste similaire, ce qui te permet d'aborder les projets avec assurance et expertise | Tu maîtrises les pratiques DevSecOps, telles que l'intégration et le déploiement continus (CI/CD), l'utilisation de Git, ainsi que les principes desecurity by design, que tu appliques avec rigueur dans tes réalisations | Et si tu as déjà travaillé avec des technologies comme Azure, Terraform ou ElasticSearc, c'est la cerise sur le gâteau!";no skills found on this job ad;Data Scientist
335;Head of Data Engineering (f/m/d) | 80-100% | Hybrid working model | Zurich, Switzerland;SMG Swiss Marketplace Group;Zürich;Janine Lee - Director Data - LinkedIn | Manoveg Saxena - Senior Data Engineer - LinkedIn | Dmytro Yurchenko - Senior Machine Learning Engineer - LinkedIn | Andrei Capastru - Lead Data Scientist - LinkedIn | Martin Walpen - Lead Data Architect - LinkedIn | Toni Knobel - Head of Business Intelligence - LinkedIn;Leitung des Data Platform Engineering Teams der Immobilien-Sparte von SMG, Förderung und Coaching eines hochqualifizierten Teams von Data Engineers sowie Weiterentwicklung der Datenplattform durch technische Anleitung und eine starke Delivery-Mentalität | Definition der langfristigen Vision für unsere Dateninfrastruktur und Umsetzung in eine fokussierte, umsetzbare Roadmap, die sicherstellt, dass das Team auf die wirkungsvollsten Prioritäten ausgerichtet ist und kontinuierlich Geschäftswert liefert | Sicherstellung, dass die Datenbasis leistungsfähig, skalierbar und konform mit Datenschutz- und Sicherheitsstandards ist | Bereitstellung leistungsfähiger, überwachter und SLO-gesteuerter Pipelines unter Verwendung eines modernen Datenstacks mit klaren Datenverträgen, Service-Tiering und operativer Exzellenz | Aufbau starker bereichsübergreifender Beziehungen zu Engineering-Teams, Produktmanagern, Data Scientists, Business- und Digital-Analysten, um die Datenbedürfnisse von der Produktion bis zum Verbrauch zu bewerten und die Roadmap zu steuern;Data Scientist
336;Postdoctoral Researcher in Biomedical Data Science (12712-RE-101-2025);CHUV - Centre Hospitalier Universitaire Vaudois Lausanne;Lausanne;Ihre Hauptaufgabe wird die Entwicklung von computergestützten Werkzeugen und Methoden zur Analyse hochdimensionaler Daten sein, die in Impfstoffstudien generiert werden | Sie arbeiten mit Grundlagenwissenschaftlern und Klinikern zusammen, um große Datensätze, die durch neuartige experimentelle Technologien (einschließlich Chromium, CytAssist, Xenium) erzeugt wurden, zu nutzen und translationale Entdeckungen innerhalb der CHUV-Gemeinschaft und Partnerinstitutionen zu beschleunigen | Sie entwickeln neue statistische Methoden und Arbeitsabläufe, um reproduzierbare Wissenschaft zu fördern und Analysen über verschiedene Assays und Studien hinweg zu ermöglichen | Sie integrieren sich in ein wachsendes Team von Computerwissenschaftlern, darunter Postdocs/Studenten, Datenwissenschaftler und Programmierer | Sie helfen, wissenschaftliche Ergebnisse durch Publikationen und Präsentationen auf nationalen und internationalen Konferenzen zu verbreiten.;PhD in Biostatistik, Informatik, Angewandter Mathematik, Computational Biology oder einem verwandten Fachgebiet | Sie verfügen über Expertise in statistischer Modellierung, maschinellem Lernen oder groß angelegter Datenanalyse | Erfahrung im Datenmanagement und mit multimodalen Datensätzen ist von Vorteil, ebenso wie Interesse an kollaborativem Arbeiten, Lehren und Lernen von Datenwissenschaftlern und Biologen im Labor | Fließend in R und C/C++. Kenntnisse statistischer Konzepte und computergestützter Methoden. Kenntnisse in Unix/Linux und Hochleistungsrechnen sind von Vorteil. | Fließend in Englisch, Französischkenntnisse sind von Vorteil | Teamfähigkeit | Gute Kommunikationsfähigkeiten | Kreatives Denken.;Data Scientist
337;Software Engineer in Data Science;Vitol SA;Geneva;Full-time;Lead: Make the right technology choices in the context of the team’s projects | Design: Ensure we design and build the models and tools to meet the functional/non-functional requirements, as well as being supportable | Explore: Help the team understand and exploit emerging technologies | Improve: Improve our software engineering skillsets, and grow as a team;Data Scientist
338;Senior Projektmanager:in DATA & AI 80-100%;Eraneos Switzerland AG;Zurich;Planung, Steuerung und Koordination von Data- & AI-Projekten entlang des gesamten Projektlebenszyklus – von der Ideation bis zum Rollout. | Übersetzung von Business-Anforderungen in technische Konzepte gemeinsam mit Data Scientists, Data Engineers und IT. | Sicherstellung von Zeit-, Budget- und Qualitätszielen sowie aktives Management von Risiken und Abhängigkeiten. | Stakeholder-Management in Fachbereichen wie Sales, Produktion, Supply Chain Management sowie auf Managementebene. | Beobachtung und Bewertung von Trends, Technologien und Best Practices im Bereich Künstliche Intelligenz, Data Analytics und Industrie 4.0.;Du mindestens 4 Jahre Erfahrung im Projektmanagement von Data- und/oder AI-Projekten mitbringst – idealerweise in der produzierenden Industrie oder Konsumgüterbranche. | Du über fundierte Kenntnisse in den Bereichen Data Management, Analytics, AI/ML und Agentic AI verfügst. | Du Erfahrung mit agilen Projektmanagement-Methoden (z. B. Scrum, SAFe, HERMES agil) has. | Du strukturiert, methodisch und überzeugend arbeitest und Kundenteams sicher durch IT- und Digitalisierungsprojekte führen kannst. | Du fliessende Deutsch- und Englischkenntnisse sowie sehr gute kommunikative Fähigkeiten mitbringst.;Data Scientist
