Job_Index,Job_Title,Company_Name,Job_Location,Tasks,Skills,Job_Search_Term
312,Data Scientist,SonarSource SA,Geneva,"Implementierung wiederkehrender PLG-Analysen, einschließlich der Definition der wichtigsten Metriken im Zusammenhang mit dem Kundenerfolg und der Entwicklung entsprechender Tools (z. B. Dashboards) für die regelmäßige Überwachung. | Analyse des Nutzerverhaltens, um zu verstehen, wie sie sich anmelden, Funktionen nutzen und warum sie bleiben oder gehen. | Identifikation der Hauptchancenbereiche (z. B. Punkte, an denen neue Nutzer abspringen). | Verwendung von SQL und Python zur Arbeit mit Datensätzen aus unserem Produkt. | Erstellung und Verwaltung von Dashboards in Tableau zur Verfolgung wichtiger Metriken für das Team. | Nutzung von Produktanalyse-Tools, um Möglichkeiten zur Produktverbesserung zu finden. | Teilen der aus den Daten gewonnenen Erkenntnisse mit dem Team, um bessere Entscheidungen zu ermöglichen.","Mehr als 5 Jahre Erfahrung als Datenwissenschaftler | Vorherige Erfahrung im PLG bevorzugt | Starke SQL- und Python-Kenntnisse für Datenanalysen (einschließlich Bibliotheken wie Pandas und NumPy). | Erfahrung mit Produktanalysemethoden wie Funnel- und Kohortenanalyse. | Vertrautheit mit Produktanalyse-Tools (z. B. Amplitude, Mixpanel, Heap). | Erfahrung im Erstellen von Dashboards in Tableau oder einem ähnlichen Visualisierungstool. | Gute Kommunikationsfähigkeiten und die Fähigkeit, Daten klar für unterschiedliche Zielgruppen zu erklären. | Neugier und Interesse daran, wie Daten einem Produkt zum Erfolg verhelfen können.",Data Scientist
313,Senior Data Scientist,Elca informatique SA,Zurich,"Entwicklung und Implementierung innovativer AI, ML und Data Science Lösungen für unsere Kunden | Beratung unserer Kunden und Durchführung von Workshops zur Entwicklung von Anwendungsfällen und nachhaltigen Lösungen | Mitarbeit an der Angebotserstellung: Für Proof of Concepts (PoCs) und kleinere Projekte hast Du die Möglichkeit Verantwortung für die Angebotserstellung zu übernehmen. Bei grösseren Angeboten bist du als AI-Experte oder Expertin Teil eines Teams | Unterstützung im Pre-Sales-Bereich, Präsentationen bei Kunden und an Konferenzen/Events, inklusive Networking und Follow-Ups | Enge Zusammenarbeit mit Data Scientists, Data Engineers, IT-Architekten und Business Analysten; sowohl in Kundenteams als auch bei ELCA | Coaching und Mentoring von Teammitgliedern und Betreuung von Praktikantinnen und Praktikanten in spannenden, explorativen Projekten","Ein dynamisches Arbeitsumfeld mit einem jungen und hochmotivierten Team | Vielfältige Möglichkeiten, Dein Wissen und Deine Erfahrung durch die Arbeit an einer breiten Palette an spannenden Projekten, Kunden und Technologien zu erweitern | Attraktive Perspektiven für Karriere und persönliche Entwicklung durch Training und Coaching | Eine flache Hierarchie und eine Kultur der Zusammenarbeit über alle Disziplinen hinweg | Die Chance, durch den Aufbau grossartiger Software etwas im Leben der Menschen zu verändern | Attraktive Perspektiven für die weitere berufliche und persönliche Entwicklung mit verschiedenen internen Karrierepfaden | Work-Life-Balance (41 Std/W in Gleitzeit, Möglichkeit für Homeoffice, mind. 25 Ferientage), ergonomischer und flexibler Arbeitsplatz in einem multikulturellen Umfeld | Interessante Benefits wie z.B.: Beitrag an bestehendes Mobiltelefon oder Business Handy, 1/2- Tax Abonnement und geschäftlich unterwegs im Zug mit 1. Klasse, attraktive Pensionskassenmodelle, Übernahme der NBU (privat, weltweit), fortschrittliche Kranktaggeldversicherung sowie Flottenrabatt",Data Scientist
314,"Data Analytics Consultant (Zurich, Switzerland)",D ONE Value Creation AG,Zürich,Anforderungsanalyse und Lösungsdesign. | Datenmodellierung; Architekturdesign; Datenextraktion und -transformation. | Datenvisualisierung und Reporting. | Implementierung von Machine-Learning-Modellen. | Präsentation Ihrer Ergebnisse vor dem mittleren und oberen Management.,"Fachkenntnisse in mindestens einer Branche. | Pragmatische, ergebnisorientierte Einstellung bei der Beratung Ihrer Kunden. | Erfahrung im Umgang mit großen Datensätzen und Datenbanken. | Kenntnisse in relevanten Technologien und Programmiersprachen (z.B. SQL, Python, Hadoop, Spark, Tableau, Microsoft BI). | Ausgezeichnete Kommunikationsfähigkeiten in Deutsch und Englisch.",Data Scientist
316,(Senior) Data Science & Data Analytics Consultant 60-100%,Eraneos Switzerland AG,Zurich,"Beratung des Kunden zu Themen rund um Data & AI, Verstehen der Herausforderungen des Kunden und Ableiten von passenden Lösungsvorschlägen. | Durchführung von Kundenprojekten in verschieden Rollen. | Unterstützung in der Akquise von neuen Projekten. | du es liebst, Probleme zu lösen und du helfen möchtest, die Herausforderungen unserer Kunden mit den passendsten Mitteln anzugehen. | du in Data Science- und Data Analytics-Themen, -Methoden und -Tools fit bist und über Implementierungs-Erfahrung verfügst, beispielsweise in Python, SQL, Polars, PyTorch, Tensorflow, dbt. | du eine kommunikative Persönlichkeit bist und du Spass daran hast, mit Kolleginnen und Kollegen und verschiedenen Kunden zusammenzuarbeiten. | du auch Erfahrungen rund um die Inbetriebnahme von Lösungen mitbringst und du Tools wie MLflow und Airflow kennst. | du bereits über praktische Beratungs- und Projekterfahrung verfügst auch ausserhalb der Forschung und du eine praktische, ergebnisorientierte Mentalität hast. | du über einen ETH- oder Uni-Masterabschluss in einer quantitativen Disziplin verfügst, wie z.B. Data Science, Mathematik, Physik, Maschinenbau, Elektrotechnik oder Informatik. | deine Deutsch- oder Französisch-Kenntnisse verhandlungssicher sind und du Englisch sprichst. | Hüseyin als deine Ansprechperson freut sich auf deine Direktbewerbung über unsere Webseite (Lebenslauf, Diplome und Arbeitszeugnisse in PDF).","Erfahrungen im Cloud-Umfeld, eventuell gar Cloud-Zertifizierungen für Azure, AWS oder GCP. | Erfahrung im Umgang mit Snowflake und Databricks. | Ein gewisses Flair für «Hacking» und keine Angst vor der Kommandozeile.",Data Scientist
319,Data Analytics (Senior) Consultant - Deal Advisory,Students.ch,Zürich,"Arbeitsort Zürich | Unternehmen KPMG | Kategorie Absolventenstelle | Führen Sie vielfältige Strategieprojekte während Deals für internationale Unternehmen durch | Tragen Sie zu Wachstumsstrategien, Markteintrittsanalysen und strategischen Transformationen bei | Entwickeln Sie nachhaltige Konzepte zur Wertsteigerung unter Nutzung von Datenanalysen zur EBITDA-Verbesserung | Nutzen Sie modernste Tools wie Alteryx, Tableau, Power BI, um das Potenzial zur Wertsteigerung zu quantifizieren | Gestalten Sie die Zukunft, indem Sie herausfordernde analytische Probleme mit Big Data angehen. | Präsentieren Sie datenbasierte Erkenntnisse und strategische Lösungen vor leitenden Stakeholdern und Kunden","Berufserfahrung in der Beratung oder im M&A-Bereich (1-2 Jahre für Consultant, 2-4 Jahre für Senior Consultant) | Starke technische Fähigkeiten in Alteryx, PowerBi oder Tableau, MS Excel, Python-Kenntnisse sind von Vorteil | Bachelor- oder Masterabschluss in Wirtschaftswissenschaften, Computertechnik, Wirtschaftsinformatik oder einem vergleichbaren Bereich mit Schwerpunkt Strategie oder Datenanalyse | Starke analytische und quantitative Problemlösungsfähigkeiten mit hoher geistiger Flexibilität und außergewöhnlichem Interesse an komplexer Datenanalyse (z. B. räumliche und prädiktive Analysen) und Datenvisualisierungen | Fähigkeit, unter Druck zu bestehen, Herausforderungen professionell zu übernehmen und überdurchschnittliche Ergebnisse innerhalb enger Fristen zu liefern. | Starke Kommunikationsfähigkeiten in Englisch sind erforderlich, Deutsch- und/oder Französischkenntnisse sind von Vorteil",Data Scientist
320,Data Analyst,Banque Lombard Odier & Cie SA,Geneva,"Sammeln und Konsolidieren von Daten aus internen Systemen (Finanzen, Personal, Beschaffung, Projektmanagement) über APIs oder direkte Extraktion | Entwicklung und Pflege analytischer Modelle und Dashboards mit Tools wie Excel, Power BI, Tableau und anderen",Analyse und Verbesserung operativer Prozesse im Bereich IT Development | Erstellung von Tools und Prototypen zur Straffung administrativer Arbeitsabläufe,Data Scientist
321,Data Scientist Intern,"G. et F. Châtelain, succursale de Chanel SARL",Geneva,"Entwicklung, Start und Automatisierung robuster und leistungsfähiger Datenpipelines | Mitwirkung bei der Entwicklung von Machine Learning-Lösungen für konkrete geschäftliche Fragestellungen | Durchführung statistischer Analysen und Interpretation der Ergebnisse zur Unterstützung der Entscheidungsfindung | Klare und zielgruppengerechte Kommunikation Ihrer Ergebnisse (technisch und nicht-technisch) | Beitrag zu bereichsübergreifenden Projekten in Supply Chain, Operations und Produktion","Masterstudent/in in Data Science, Informatik, Ingenieurwesen, Mathematik oder einem ähnlichen Bereich | Fließende Beherrschung von Französisch und Englisch, mündlich und schriftlich | Fundierte Erfahrung mit Python und SQL; Interesse an Cloud-Tools (Azure, GCP, …) ist von Vorteil | Neugier, Genauigkeit, Teamgeist und Serviceorientierung | Pflichtpraktikumsvereinbarung erforderlich",Data Scientist
322,"Talent Community - Data, Analytics & Technology",Wüest Partner,Zurich,"Universitätsabschluss (Bachelor, Master, PhD) mit analytischem oder statistischem Hintergrund / in Naturwissenschaften oder Ingenieurwesen | Interesse an immobilienbezogenen Themen und Datenanalytik, Technologien wie Machine Learning, Künstliche Intelligenz und Big Data | Digitale Affinität, starke Kommunikationsfähigkeiten (fließend in Englisch und Deutsch)","Attraktive Anstellungsbedingungen mit variablem Vergütungsbestandteil | Flexibles Work Smart-Konzept mit Homeoffice-Möglichkeiten | Professionelle und kollegiale Unternehmenskultur mit großartigen Events (Firmenfeiern, Croissant-Pausen etc.) | Hoher Teamgeist, flache Hierarchien und abwechslungsreiche Aufgaben | Moderne Büros in den Zentren von Zürich, Bern, Lugano oder Genf | Großzügiges Weiterbildungsbudget inklusive Zeit dafür sowie weitere attraktive Sozialleistungen",Data Scientist
323,Data Scientist (m/w/d),Sympany,Basel,"Erstellen und Validieren von statistischen und multivariaten Analysen und Modellen unter Anwendung von Data Science Methoden | Identifizieren von Mustern und Trends zur Prognoseerstellung und zur Unterstützung von strategischen Entscheidungen | Selbständiges Aufbereiten von Daten mit R oder Phyton | Mitarbeiten in Projekten sowie Sicherstellen des fachbereichsübergreifenden Stakeholdermanagements (z.B. Data Intelligence, Aktuariat, Controlling) | Aufbauen und Pflegen von Data-Pipelines sowie Erstellen von Datenvisualisierungen für interne Stakeholder | Sicherstellen der einheitlichen Methodiknutzung und Einhaltung von Datenschutz-Anforderungen | Weiterentwickeln von Predictive Analytics, Machine Learning und KI-Anwendungen | Sie verfügen über einen Masterabschluss in einem Studiengang mit quantitativem Schwerpunkt wie Mathematik, Physik, Statistik, Data Science oder ähnlichem. | Sie bringen fundierte Kenntnisse sowie mehrjährige Berufserfahrung in Data Science und Machine Learning mit. | Sie sind mit R/Phyton und DWH bestens vertraut, idealerweise konnten Sie auch Ihre SQL-Kenntnisse bereits in der Praxis vertiefen. | Sie überzeugen als kundenorientierter Teamplayer und tauchen gerne in neue Themen ein. | Sie arbeiten sehr strukturiert und haben Spass an der selbständigen Arbeit im Alltag. | Sie können adressatengerecht kommunizieren und Bedürfnisse sowie Ziele lösungsorientiert und fokussiert umsetzen. | Sie bringen fliessende Deutschkenntnisse in Wort und Schrift mit, Ihre guten Englischkenntnisse runden Ihr Profil ab. | Übernahme der Beiträge an die Krankentaggeldversicherung und Nichtbetriebsunfallversicherung sowie von 2/3 des BVG-Beitrages | Weltweit 1. Klasse versichert bei Unfall | Treuebonus ab 5 Jahren und Beteiligung am Unternehmenserfolg auf allen Stufen (bei Festanstellung)","Vergünstigungen auf Sympany Produkte, z.B. 50% auf die Grundversicherung und Rabatte auf diverse Angebote z. B. im Bereich Mobilität oder Multimedia | Vergünstigtes Essen im eigenen Restaurant | Beteiligung an den Kosten des öffentlichen Verkehrs (Jobticket)",Data Scientist
324,Senior Data Scientist & Product Owner,Swiss Medical Network,Echandens,"Master- oder Doktorabschluss in Informatik, Statistik, Mathematik oder einem verwandten Bereich.","Mindestens 5 Jahre Berufserfahrung im Bereich Data Science, vorzugsweise im Gesundheitswesen mit Erfahrung im Krankenhausbereich ist von Vorteil.",Data Scientist
325,Senior AI Engineer,Elca informatique SA,Pully,"Umsetzung von End-to-End Data-Science- und KI/ML-Projekten von der Anforderung bis zur Auslieferung | Analyse und Modellierung von Daten sowie Bewertung und Kommunikation der Ergebnisse an verschiedene Stakeholder | Modellierung komplexer Geschäftsprobleme mit maschinellem Lernen: Sie wählen geeignete Methoden und Modelle aus, passen diese an Kundendaten an und optimieren sie bei Bedarf | Erstellung von Prozessen und Datenpipelines zur Vorbereitung von Rohdaten für das Modelltraining und die Inferenz | Erstellung, Pflege und Optimierung von MLOps-Pipelines zur Automatisierung von Modelltraining, -bereitstellung und -überwachung | Enge Zusammenarbeit mit interdisziplinären IT- und Engineering-Teams | Weitergabe von technischem Know-how und Betreuung von Junior Data Scientists.
Ein Abschluss einer technischen Universität | Ein Abschluss einer technischen Universität","Mindestens 5 Jahre Erfahrung im KI-Bereich als Data Scientist, ML Engineer oder in einer ähnlichen Position | Ein technisches Hochschulstudium | Fundierte Kenntnisse in Python oder anderen Programmiersprachen. Erfahrung mit Data-Science- und Machine-Learning-Frameworks (z. B. scikit-learn, TensorFlow, PyTorch), Datenanalysetools (z. B. pandas) und MLOps-Tools (z. B. MLflow) | Fundierte Kenntnisse in Windows, Linux, Netzwerktechnik, Datenspeicherung, Webservices sowie Softwareentwicklung und Kollaborationstools (z. B. Git, JIRA, Microsoft Teams) | Kenntnisse in Cloud-Technologien (Azure, AWS, Google Cloud) und Big-Data-Plattformen (z. B. Spark, Databricks) sind von Vorteil | Starke analytische und problemlösende Fähigkeiten. | Flexibilität für Reisen in der Romandie | Gute Kommunikationsfähigkeiten, Fähigkeit zur Pflege und zum Aufbau von Kundenbeziehungen | Fließend in Französisch und Englisch",Data Scientist
326,Medical Data Scientist / Statistician (Full time - Remote Europe),Ikerian AG,Bern,"Zusammenarbeit mit den Teams für Real-World Evidence (RWE), Datenstrategie und Vertrieb bei der Erstellung und Lieferung von Datenspezifikationen für Forschungsprojekte. | Zusammenarbeit mit dem Engineering- und Machine-Learning-Team zur Pflege und Verbesserung der Datenplattform, die Daten erfasst und standardisiert. | Bereitstellung von Informatik-Expertise für das Datenstrategie- und Vertriebsteam zur Unterstützung der Interaktionen mit Datenpartnern. | Teilnahme an der Überprüfung der Qualität eingehender Daten, Fehlerbehebung und Problemlösung, um sicherzustellen, dass die Daten den Anforderungen des RWE-Teams entsprechen. | Mitwirkung bei der Verwaltung und Verbesserung unseres gemeinsamen Datenmodells. | Mit klinischem Wissen an der Gestaltung und Pflege eines automatisierten Prozesses zur Datenqualitätsprüfung teilnehmen.","Masterabschluss in Statistik, Biostatistik, Data Science oder einem verwandten Bereich. | PhD/MBA von Vorteil | Ausgezeichnete mündliche und schriftliche Englischkenntnisse. | Wohnsitz in einem europäischen Land | Mindestens 3 Jahre relevante Berufserfahrung in biostatistischen Projekten. | Mindestens 3 Jahre Erfahrung im Gesundheitswesen oder in pharmazeutischen Bereichen. | Nachgewiesene Erfahrung in statistischer Analyse und Data Science, vorzugsweise in klinischer Forschung oder Gesundheitswesen. | Starke Kenntnisse in Python und/oder R für Datenanalyse und statistische Modellierung. | Erfahrung mit Git, Softwareentwicklung. | Erfahrung in der Analyse medizinischer Datensätze sowie Vertrautheit mit Real-World Evidence und Ophthalmologie ist von Vorteil. | Starke Kommunikations- und Teamfähigkeiten, besonders in multidisziplinären Teams. | Erfahrung in Startups oder Beratungsumgebungen ist ein Plus. | Nachgewiesene unternehmerische und kooperative Denkweise. | Kenntnisse der besten Praktiken in Biostatistik und klinischen Studien. | Starke analytische und problemlösende Fähigkeiten, ein Auge fürs Detail. | Fähigkeit, selbstständig und im Team zu arbeiten. | Verfügbarkeit zur Arbeit während der Geschäftszeiten der Mitteleuropäischen Zeit (MEZ).",Data Scientist
328,Chief Data Officer,Banque Lombard Odier & Cie SA,Geneva,"Datenstrategie & Governance: Definition und Implementierung des Daten-Governance-Rahmens der Bank, Sicherstellung der Einhaltung regulatorischer Anforderungen und interner Richtlinien. | Datenarchitektur: Entwurf und Überwachung der unternehmensweiten Datenarchitektur, Gewährleistung von Skalierbarkeit, Sicherheit und Ausrichtung an den Geschäftsanforderungen. | Datenintegration: Leitung von Initiativen zur Integration von Daten aus verschiedenen internen und externen Quellen, Sicherstellung hoher Datenqualität und Konsistenz. | Analytik & Visualisierung: Förderung der Nutzung von Datenvisualisierung und Self-Service-Analytics-Tools zur Befähigung der Geschäftsbenutzer und Verbesserung der Entscheidungsfindung. | KI & Maschinelles Lernen: Vorantreiben der Einführung von KI/ML-Technologien, vom Proof-of-Concept bis zur Produktion, in Zusammenarbeit mit Data Scientists und Geschäftseinheiten. | Teamführung: Leitung und Mentoring eines Teams von Datenfachleuten (Data Engineers, Data Scientists, Analysten), Förderung einer Kultur der Innovation, Zusammenarbeit und kontinuierlichen Lernens. | Stakeholder-Engagement: Vertrauenswürdiger Berater des Senior Managements in allen datenbezogenen Angelegenheiten und Vertretung des Data Office in strategischen Initiativen. | Daten-Governance und regulatorischer Compliance (z. B. FINMA, DSGVO) | Entwurf und Implementierung von Datenarchitekturen (cloud-native, Data Mesh und moderne Datenplattformen) | Datenintegrationswerkzeugen und ETL-Prozessen | Business-Intelligence-Plattformen (z. B. Power BI, Tableau, Qlik) | KI/ML-Frameworks und Data-Science-Methodologien","Master-Abschluss in Informatik, Data Science, Ingenieurwesen oder einem verwandten Bereich. | Mehr als 10 Jahre Erfahrung in Datenmanagement-Rollen, davon mindestens 3 Jahre in einer Führungsposition. | Nachgewiesene Erfahrung in:
Daten-Governance und regulatorischer Compliance (z. B. FINMA, DSGVO)
Entwurf und Implementierung von Datenarchitekturen (cloud-native, Data Mesh und moderne Datenplattformen)
Datenintegrationswerkzeugen und ETL-Prozessen
Business-Intelligence-Plattformen (z. B. Power BI, Tableau, Qlik)
KI/ML-Frameworks und Data-Science-Methodologien | Daten-Governance und regulatorischer Compliance (z. B. FINMA, DSGVO) | Entwurf und Implementierung von Datenarchitekturen (cloud-native, Data Mesh und moderne Datenplattformen) | Datenintegrationswerkzeugen und ETL-Prozessen | Business-Intelligence-Plattformen (z. B. Power BI, Tableau, Qlik) | KI/ML-Frameworks und Data-Science-Methodologien | Fundiertes Verständnis von Datenbereichen im Bank- und Finanzdienstleistungssektor. | Ausgezeichnete Kommunikations- und Stakeholder-Management-Fähigkeiten. | Fließend in Englisch und Französisch | Wohnsitz in der Schweiz oder Bereitschaft zum Umzug",Data Scientist
331,Working Student in GenAI/Software/Data Engineering (all genders) 50-100%,AXA Versicherungen AG,Winterthur,"Seien Sie Teil unseres Data & AI Claims Teams und entwickeln Sie gemeinsam mit anderen Ingenieuren und Data Scientists bestehende Anwendungsfälle weiter und unterstützen Sie die Umsetzung neuer. | Entwickeln, optimieren und betreiben Sie Python-basierte GenAI/ML-Anwendungen in Google Cloud. | Teilen Sie Ihr Wissen mit anderen Teammitgliedern und tragen Sie proaktiv zur Lösungsentwicklung unserer Anwendungen bei.","Praktische Erfahrung in Python und SQL. | Begeisterung für neue technische Entwicklungen und die Bereitschaft, sich in einem dynamischen Umfeld kontinuierlich weiterzuentwickeln. | Gute Englischkenntnisse.",Data Scientist
332,Working Student in Data Science (all genders) 50-100%,AXA Versicherungen AG,Winterthur,"Seien Sie Teil unseres Data & AI Claims Teams und entwickeln Sie gemeinsam mit anderen Data Scientists und Ingenieuren bestehende Anwendungsfälle weiter und unterstützen Sie die Umsetzung neuer. | Beteiligen Sie sich an der Entwicklung von Machine Learning-Lösungen, die auf spezifische geschäftliche Herausforderungen angewendet werden. | Führen Sie statistische Analysen durch und interpretieren Sie die Ergebnisse zur Unterstützung von Entscheidungsprozessen. | Teilen Sie Ihr Wissen mit anderen Teammitgliedern und tragen Sie proaktiv zur Verbesserung unserer Anwendungen bei.","Praktische Erfahrung in Python und SQL. | Begeisterung für neue technische Entwicklungen und die Bereitschaft, sich in einem dynamischen Umfeld kontinuierlich weiterzuentwickeln. | Gute Englischkenntnisse.",Data Scientist
334,Data Engineer (h/f) 80-100%,Groupe Mutuel,Martigny,"Tu conçois et implémentes l'infrastructure Cloud Data en lien avec les besoins de l'entreprise | En analysant les demandes métiers, tu proposes des idées concrètes et innovantes issues du monde de la Data | Tu participes aux choix technologiques et contribues à la mise en place d'environnements techniques robustes | Aux côtés des Data Scientists, tu accompagnes les réflexions et questionnes les nouveaux flux de données avec un regard critique | Tu veilles à la qualité, la sécurité et la cohérence des projets, tout en partageant tes compétences et en faisant évoluer les pratiques de l'équipe | Tu maîtrises Python, SQL et Spark/Databricks, et tu sais comment en tirer le meilleur pour faire parler les données | Tu es à l'aise avec Docker et Kubernetes, et tu sais les utiliser pour faire tourner des applications de manière fiable et efficace | Les concepts Big Data n'ont plus de secret pour toi, et tu les appliques avec rigueur et créativité | Tu incarnes les principes du Software Craftsmanship : code propre, maintenable, et souci du détail font partie de ton quotidien | Tu échanges facilement avec ton équipe, tu sais défendre tes idées tout en restant ouvert·e à la remise en question, aux feedbacks constructifs et à l'apprentissage continu - parce que progresser ensemble, c'est ce qui te motive | Tu disposes d'une formation professionnelle supérieure (EPF, HES) ou d'une
expérience jugée équivalente | Tu disposes d'une expérience professionnelle d'au moins cinq ans dans un poste similaire, ce qui te permet d'aborder les projets avec assurance et expertise | Tu maîtrises les pratiques DevSecOps, telles que l'intégration et le déploiement continus (CI/CD), l'utilisation de Git, ainsi que les principes desecurity by design, que tu appliques avec rigueur dans tes réalisations | Et si tu as déjà travaillé avec des technologies comme Azure, Terraform ou ElasticSearc, c'est la cerise sur le gâteau!",no skills found on this job ad,Data Scientist
338,Senior Projektmanager:in DATA & AI 80-100%,Eraneos Switzerland AG,Zurich,"Planung, Steuerung und Koordination von Data- & AI-Projekten entlang des gesamten Projektlebenszyklus – von der Ideation bis zum Rollout. | Übersetzung von Business-Anforderungen in technische Konzepte gemeinsam mit Data Scientists, Data Engineers und IT. | Sicherstellung von Zeit-, Budget- und Qualitätszielen sowie aktives Management von Risiken und Abhängigkeiten. | Stakeholder-Management in Fachbereichen wie Sales, Produktion, Supply Chain Management sowie auf Managementebene. | Beobachtung und Bewertung von Trends, Technologien und Best Practices im Bereich Künstliche Intelligenz, Data Analytics und Industrie 4.0.","Du mindestens 4 Jahre Erfahrung im Projektmanagement von Data- und/oder AI-Projekten mitbringst – idealerweise in der produzierenden Industrie oder Konsumgüterbranche. | Du über fundierte Kenntnisse in den Bereichen Data Management, Analytics, AI/ML und Agentic AI verfügst. | Du Erfahrung mit agilen Projektmanagement-Methoden (z. B. Scrum, SAFe, HERMES agil) has. | Du strukturiert, methodisch und überzeugend arbeitest und Kundenteams sicher durch IT- und Digitalisierungsprojekte führen kannst. | Du fliessende Deutsch- und Englischkenntnisse sowie sehr gute kommunikative Fähigkeiten mitbringst.",Data Scientist
339,"(Senior) Data Engineer (w/m/d), 80-100 %",Concordia,Luzern,"Architektur & Entwicklung von Datenplattformen: Planung und Umsetzung skalierbarer Lösungen mit Microsoft Azure / Fabric Komponenten wie Data Lake, Data Factory, Power BI oder Databricks. | ETL- und Datenverarbeitungsprozesse: Entwicklung, Optimierung und Wartung leistungsfähiger Datenpipelines. | Datenmodellierung: Aufbau robuster Datenmodelle sowie Performance-Optimierung für effiziente Abfragen. | Automatisierung & CI/CD: Umsetzung von CI/CD-Prozessen zur Automatisierung von Deployments und Tests. | Teamübergreifende Zusammenarbeit: Enge Abstimmung mit Data Scientists, den Fachbereichen und weiteren Stakeholdern zur gemeinsamen Entwicklung datengetriebener Lösungen. | Best Practices & Zukunftssicherheit: Sicherstellung der Nachhaltigkeit, Wartbarkeit und Skalierbarkeit unserer Datenplattform.","Du bringst mehrjährige Berufserfahrung als Data Engineer oder in einer vergleichbaren Rolle mit Schwerpunkt auf Microsoft Azure mit. | Du hast richtig Lust, auf der grünen Wiese zu starten und gemeinsam mit der Crew die Transformation erfolgreich zu gestalten. | Du kannst Datenpipelines skalierbar gestalten und Abfragen effizient optimieren. | Du hast Erfahrung in der Umsetzung und Pflege von CI/CD-Pipelines zur Automatisierung von Deployments und Tests und bist vertraut mit Tools wie GitHub. | Du hast fundierte Kenntnisse in Datenmodellierungsmethoden wie Star Schema, Snowflake und Data Vault. | Du möchtest klaren Business Value generieren und scheust dich auch nicht davor, beratend zu unterstützen. | Du bist teamorientiert und es macht dir Spass, dein Know-How deinen Kolleg:innen zu vermitteln. | Erfahrungen in Microsoft Fabric sind ein Plus.",Data Scientist
340,Cloud Data Engineer,Talan,Geneva,"Entwurf und Bereitstellung von cloud-nativen Datenarchitekturen (Azure Databricks, MS Fabric, Snowflake usw.) in Produktionsqualität. | Aufbau robuster ELT-Batch- und Streaming-Pipelines. | Automatisierung der Infrastruktur mit Terraform (IaC) und Implementierung von CI/CD-Praktiken. | Sicherstellung von Skalierbarkeit, Sicherheit (private Netzwerke, Governance) und Datenqualität (Qualität, Metadaten, gute Beobachtbarkeit). | Zusammenarbeit mit multidisziplinären Teams (ML-Ingenieure, Cloud-Architekten, Data Scientists) zum Aufbau widerstandsfähiger, industrialisierter und wertorientierter Infrastrukturen. | Weitergabe Ihrer Expertise: Definition von Standards und Kompetenzaufbau im Team.","Mehr als 5 Jahre Erfahrung im Data Engineering mit starkem Cloud-Bezug. | Selbstständigkeit, Ergebnisorientierung und ausgezeichnete Kommunikationsfähigkeiten. | Beherrschung von Python, SQL, Git. | Erfahrung mit Spark für die Datenverarbeitung. | Expertise in Datenqualitäts- und Metadatenmanagement-Tools. | Gute Kenntnisse in dbt und fortgeschrittener Datenmodellierung. | Kenntnisse in privaten und sicheren Netzwerken in Cloud-Umgebungen. | Fließendes Englisch.",Data Scientist
341,Cloud Data Platform Expert - Azure/Databricks,Elca informatique SA,Bern,"Du beteiligst Dich an mehreren Cloud Data Platform-Projekten sowie als zentrale Anlaufstelle für unsere Kunden | Du unterstützt die Akquisition neuer Kundenprojekte, indem Du Angebote vorbereitest und mit dem Kunden besprichst | Du bist mitverantwortlich für Design, Code und Konfiguration von Komponenten, die Data Ingestion, real-time Streaming, Batch Processing, Datenextraktion und Transformation über mehrere Datenquellen und Anwendungen hinweg verwalten | Du interagierst mit Engineering-Teams über Projekte hinweg und stellst sicher, dass Deine Lösungen die Kundenanforderungen in Bezug auf Funktionalität, Leistung, Verfügbarkeit, Skalierbarkeit, Sicherheit und Zuverlässigkeit erfüllen | Du bewertest Analytics-Architekturen und -Umgebungen und machst Verbesserungsvorschläge | Du coachst in innovativen Technologien und fungierst als Mentor unserer Teammitglieder","Chance Deine Fachkompetenz durch vielfältige Projekte und einzigartige Produkte, neueste Technologien und Kunden aus unterschiedlichsten Branchen zu erweitern | Attraktive Perspektiven durch stetige Schulung, Coaching und mit einem internen Karriereweg | Unsere Kultur macht den Unterschied! Wir leben aktiv flache Hierarchien und eine offene hilfsbereite Zusammenarbeit über alle Disziplinen und Abteilungen | Wir organisieren regelmässige Anlässe wie z.B. Brown Bag Lunches und Coding Events sowie gemütliche und sportliche ausserbetriebliche Zusammenkünfte | Gute Work-Life-Balance (Gleitzeit, Homeoffice), moderner und flexibler Arbeitsplatz in einem multikulturellen Umfeld | Top Benefits wie z.B.: Ferienkauf von bis zu 13 Tagen, Beitrag an privates Mobiltelefon oder Business Handy, Halbtax, geschäftlich unterwegs in 1. Klasse, flexible Pensionskassenmodelle, Übernahme KTG und NBU (privat, weltweit), und vieles mehr",Data Scientist
